,Name,Team,Threat per fixture,Threat per game,Team games,Played,Threat GW47 7 - average,Threat GW46 7 - average,Threat GW45 7 - average,Threat GW44 7 - average,Threat GW43 7 - average,Threat GW42 7 - average,Threat GW41 7 - average,Threat GW40 7 - average,Threat GW39* 7 - average,Threat GW39 7 - average,Threat GW38 7 - average,Threat GW37 7 - average,Threat GW36 7 - average,Threat GW35 7 - average,Threat GW34 7 - average,Threat GW33 7 - average,Threat GW32 7 - average,Threat GW31 7 - average,Threat GW30 7 - average,Threat GW29 7 - average,Threat GW28 7 - average,Threat GW27 7 - average,Threat GW26 7 - average,Threat GW25 7 - average,Threat GW24* 7 - average,Threat GW24 7 - average,Threat GW23 7 - average,Threat GW22 7 - average,Threat GW21 7 - average,Threat GW20 7 - average,Threat GW19 7 - average,Threat GW18 7 - average,Threat GW17 7 - average,Threat GW16 7 - average,Threat GW15 7 - average,Threat GW14 7 - average,Threat GW13 7 - average,Threat GW12 7 - average,Threat GW11 7 - average,Threat GW10 7 - average,Threat GW9 7 - average,Threat GW8 7 - average,Threat GW7 7 - average,Threat GW47 color,Threat GW47,Threat GW46 color,Threat GW46,Threat GW45 color,Threat GW45,Threat GW44 color,Threat GW44,Threat GW43 color,Threat GW43,Threat GW42 color,Threat GW42,Threat GW41 color,Threat GW41,Threat GW40 color,Threat GW40,Threat GW39* color,Threat GW39*,Threat GW39 color,Threat GW39,Threat GW38 color,Threat GW38,Threat GW37 color,Threat GW37,Threat GW36 color,Threat GW36,Threat GW35 color,Threat GW35,Threat GW34 color,Threat GW34,Threat GW33 color,Threat GW33,Threat GW32 color,Threat GW32,Threat GW31 color,Threat GW31,Threat GW30 color,Threat GW30,Threat GW29 color,Threat GW29,Threat GW28 color,Threat GW28,Threat GW27 color,Threat GW27,Threat GW26 color,Threat GW26,Threat GW25 color,Threat GW25,Threat GW24* color,Threat GW24*,Threat GW24 color,Threat GW24,Threat GW23 color,Threat GW23,Threat GW22 color,Threat GW22,Threat GW21 color,Threat GW21,Threat GW20 color,Threat GW20,Threat GW19 color,Threat GW19,Threat GW18 color,Threat GW18,Threat GW17 color,Threat GW17,Threat GW16 color,Threat GW16,Threat GW15 color,Threat GW15,Threat GW14 color,Threat GW14,Threat GW13 color,Threat GW13,Threat GW12 color,Threat GW12,Threat GW11 color,Threat GW11,Threat GW10 color,Threat GW10,Threat GW9 color,Threat GW9,Threat GW8 color,Threat GW8,Threat GW7 color,Threat GW7,Threat GW6 color,Threat GW6,Threat GW5 color,Threat GW5,Threat GW4 color,Threat GW4,Threat GW3 color,Threat GW3,Threat GW2 color,Threat GW2,Threat GW1 color,Threat GW1
293,Tom Trybull,Norwich,2.4210526315789473,5.75,38,16,0.0,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4285714285714284,2.4285714285714284,2.4285714285714284,2.4285714285714284,2.4285714285714284,2.4285714285714284,2.857142857142857,5.857142857142857,6.0,9.142857142857142,9.142857142857142,9.285714285714286,9.285714285714286,8.857142857142858,5.857142857142857,3.2857142857142856,0.14285714285714285,0.14285714285714285,0.5714285714285714,1.1428571428571428,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,2.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,pink,17.0,red,0.0,red,0.0,red,0.0,red,0.0,red,3.0,pink,21.0,pink,18.0,pink,22.0,red,0.0,red,1.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,4.0,red,4.0
294,Erik Pieters,Burnley,2.3684210526315788,3.75,38,24,9.285714285714286,9.0,4.571428571428571,4.0,4.0,3.4285714285714284,2.7142857142857144,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.5714285714285714,1.7142857142857142,1.7142857142857142,1.7142857142857142,1.7142857142857142,2.7142857142857144,2.142857142857143,2.2857142857142856,1.1428571428571428,1.1428571428571428,1.1428571428571428,1.1428571428571428,0.2857142857142857,0.42857142857142855,0.42857142857142855,red,2.0,light green,33.0,red,4.0,red,0.0,red,4.0,red,5.0,pink,17.0,red,0.0,white,,red,2.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,4.0,red,0.0,red,8.0,red,0.0,red,0.0,red,0.0,red,7.0,red,0.0,red,1.0,red,0.0,red,0.0,red,0.0,red,0.0,red,1.0,red,1.0,red,1.0
295,Dale Stephens,Brighton,2.3684210526315788,2.727272727272727,38,33,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,1.2857142857142858,1.2857142857142858,1.2857142857142858,1.2857142857142858,1.2857142857142858,1.2857142857142858,1.2857142857142858,1.2857142857142858,1.2857142857142858,1.2857142857142858,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.5714285714285714,1.4285714285714286,1.4285714285714286,1.4285714285714286,0.7142857142857143,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.5714285714285714,1.5714285714285714,2.7142857142857144,3.7142857142857144,5.0,7.571428571428571,8.0,8.0,8.714285714285714,7.571428571428571,red,0.0,red,1.0,red,0.0,red,0.0,red,1.0,red,0.0,red,1.0,red,1.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,1.0,white,,red,0.0,red,8.0,red,1.0,red,0.0,red,0.0,red,1.0,red,0.0,red,0.0,red,3.0,red,0.0,red,0.0,red,0.0,red,0.0,red,1.0,red,0.0,pink,10.0,red,8.0,red,7.0,red,9.0,pink,18.0,red,4.0,red,0.0,pink,15.0,red,0.0
296,Lukas Rupp,Norwich,2.3157894736842106,7.333333333333333,38,12,0.8571428571428571,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.8571428571428572,2.4285714285714284,8.285714285714286,10.142857142857142,10.142857142857142,10.142857142857142,10.142857142857142,10.142857142857142,10.142857142857142,10.142857142857142,10.142857142857142,10.142857142857142,10.142857142857142,10.142857142857142,10.142857142857142,,,,,,,,,,,,,,,,,,,,,,,,red,6.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,pink,11.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,2.0,red,4.0,light green,41.0,white,,pink,24.0,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,
297,Jack Stacey,Bournemouth,2.263157894736842,4.526315789473684,38,19,0.5714285714285714,0.8571428571428571,1.4285714285714286,1.4285714285714286,2.2857142857142856,5.285714285714286,5.285714285714286,5.285714285714286,5.0,5.0,4.142857142857143,4.142857142857143,4.142857142857143,4.142857142857143,4.142857142857143,4.142857142857143,4.142857142857143,4.142857142857143,4.142857142857143,4.142857142857143,4.142857142857143,3.0,0.2857142857142857,1.4285714285714286,2.2857142857142856,2.2857142857142856,2.857142857142857,2.857142857142857,2.857142857142857,3.7142857142857144,3.4285714285714284,2.2857142857142856,1.4285714285714286,0.8571428571428571,0.8571428571428571,3.2857142857142856,2.7142857142857144,2.7142857142857144,2.7142857142857144,2.7142857142857144,2.7142857142857144,2.7142857142857144,0.2857142857142857,red,0.0,red,2.0,red,0.0,red,2.0,red,0.0,red,0.0,red,0.0,red,2.0,white,,red,6.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,8.0,pink,21.0,red,0.0,red,0.0,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,2.0,red,8.0,red,6.0,red,4.0,red,0.0,red,0.0,red,6.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,pink,17.0,red,2.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0
298,Takumi Minamino,Liverpool,2.236842105263158,8.5,38,10,6.285714285714286,4.857142857142857,8.142857142857142,4.428571428571429,4.428571428571429,4.142857142857143,4.142857142857143,4.714285714285714,3.857142857142857,3.857142857142857,1.7142857142857142,1.7142857142857142,1.7142857142857142,1.7142857142857142,1.7142857142857142,1.7142857142857142,1.7142857142857142,1.7142857142857142,1.7142857142857142,1.7142857142857142,1.7142857142857142,1.7142857142857142,,,,,,,,,,,,,,,,,,,,,,pink,16.0,red,0.0,light green,26.0,red,0.0,red,2.0,red,0.0,red,0.0,red,6.0,white,,pink,23.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,4.0,red,0.0,red,8.0,red,0.0,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,
299,Fabio Henrique Tavares,Liverpool,2.236842105263158,3.0357142857142856,38,28,1.7142857142857142,3.4285714285714284,4.428571428571429,4.428571428571429,3.0,4.428571428571429,4.428571428571429,4.285714285714286,2.5714285714285716,2.5714285714285716,1.8571428571428572,1.8571428571428572,1.8571428571428572,1.8571428571428572,1.8571428571428572,1.8571428571428572,1.8571428571428572,1.8571428571428572,1.8571428571428572,1.8571428571428572,1.8571428571428572,1.8571428571428572,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,2.142857142857143,2.142857142857143,2.142857142857143,3.2857142857142856,3.2857142857142856,3.2857142857142856,4.428571428571429,4.428571428571429,2.2857142857142856,2.4285714285714284,1.5714285714285714,1.5714285714285714,2.5714285714285716,red,0.0,red,0.0,red,0.0,pink,10.0,red,0.0,red,0.0,red,2.0,pink,12.0,white,,red,7.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,pink,10.0,red,0.0,red,1.0,red,0.0,red,2.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,pink,15.0,red,0.0,red,8.0,red,0.0,red,0.0,red,8.0,red,0.0,red,0.0,red,1.0,red,2.0,red,0.0,red,7.0
300,Hamza Choudhury,Leicester,2.1842105263157894,4.15,38,20,0.0,0.0,0.0,0.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,1.8571428571428572,1.8571428571428572,1.8571428571428572,1.8571428571428572,1.8571428571428572,1.8571428571428572,1.8571428571428572,1.8571428571428572,1.8571428571428572,1.8571428571428572,1.8571428571428572,1.8571428571428572,1.8571428571428572,2.142857142857143,2.5714285714285716,5.142857142857143,5.142857142857143,3.857142857142857,3.857142857142857,3.857142857142857,3.857142857142857,3.5714285714285716,2.5714285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.2857142857142856,3.5714285714285716,5.0,6.142857142857143,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,4.0,red,0.0,red,0.0,red,9.0,white,,red,0.0,red,0.0,red,2.0,red,7.0,pink,18.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,pink,21.0,red,2.0,red,2.0,pink,10.0,red,8.0
301,Sander Berge,Sheffield Utd,2.1578947368421053,5.857142857142857,38,14,8.857142857142858,8.857142857142858,9.142857142857142,9.142857142857142,9.142857142857142,9.428571428571429,6.142857142857143,2.857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,red,0.0,red,0.0,red,2.0,red,0.0,red,4.0,light green,29.0,light green,27.0,red,0.0,red,2.0,red,2.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,white,,red,6.0,red,6.0,red,4.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,
302,Davinson Sanchez,Spurs,2.1578947368421053,2.8275862068965516,38,29,0.8571428571428571,1.4285714285714286,2.2857142857142856,2.0,1.8571428571428572,4.285714285714286,4.285714285714286,4.0,3.4285714285714284,3.4285714285714284,2.5714285714285716,2.5714285714285716,2.5714285714285716,2.5714285714285716,2.5714285714285716,2.5714285714285716,2.5714285714285716,2.5714285714285716,2.5714285714285716,2.5714285714285716,2.5714285714285716,2.4285714285714284,0.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.1428571428571428,3.5714285714285716,3.0,3.0,2.7142857142857144,2.7142857142857144,2.7142857142857144,2.4285714285714284,0.0,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,3.2857142857142856,red,0.0,red,0.0,red,2.0,red,2.0,red,0.0,red,0.0,red,2.0,red,4.0,white,,red,6.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,1.0,pink,17.0,red,0.0,red,0.0,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,4.0,red,0.0,red,2.0,red,0.0,red,0.0,red,2.0,pink,17.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,2.0,red,0.0,red,0.0,pink,21.0
303,Bjorn Engels,Aston Villa,2.1315789473684212,4.764705882352941,38,17,0.0,0.0,0.0,0.0,0.0,0.0,6.142857142857143,7.142857142857143,7.142857142857143,7.142857142857143,7.142857142857143,7.142857142857143,7.142857142857143,7.142857142857143,7.142857142857143,7.142857142857143,7.142857142857143,7.142857142857143,7.142857142857143,7.142857142857143,7.142857142857143,7.142857142857143,7.142857142857143,1.0,1.1428571428571428,1.1428571428571428,1.1428571428571428,1.7142857142857142,1.7142857142857142,1.7142857142857142,1.7142857142857142,1.7142857142857142,0.5714285714285714,0.5714285714285714,0.5714285714285714,1.1428571428571428,1.1428571428571428,1.1428571428571428,1.1428571428571428,1.1428571428571428,1.4285714285714286,2.142857142857143,1.5714285714285714,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,white,,red,0.0,light green,43.0,red,7.0,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,8.0,red,0.0,red,4.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,4.0,red,4.0,red,0.0,red,0.0,red,0.0,red,0.0,red,2.0,red,9.0,red,0.0
304,Sead Kolasinac,Arsenal,2.1315789473684212,3.1153846153846154,38,26,2.0,1.7142857142857142,0.8571428571428571,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.7142857142857142,1.7142857142857142,1.7142857142857142,1.7142857142857142,1.7142857142857142,1.7142857142857142,2.0,2.2857142857142856,1.7142857142857142,1.4285714285714286,1.4285714285714286,3.142857142857143,3.142857142857143,2.857142857142857,4.0,3.7142857142857144,3.142857142857143,4.571428571428571,2.857142857142857,4.714285714285714,4.714285714285714,3.2857142857142856,3.2857142857142856,red,2.0,red,6.0,red,0.0,red,6.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,white,,red,0.0,red,0.0,red,0.0,white,,red,0.0,red,0.0,red,6.0,red,6.0,red,0.0,red,0.0,red,0.0,red,2.0,red,2.0,red,2.0,red,4.0,red,0.0,pink,12.0,red,0.0,red,0.0,pink,10.0,red,0.0,red,0.0,pink,10.0,red,0.0,pink,13.0,red,0.0,red,0.0,red,0.0
305,Florian Lejeune,Newcastle,2.1315789473684212,13.5,38,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.428571428571429,9.428571428571429,9.428571428571429,9.428571428571429,9.428571428571429,9.428571428571429,9.428571428571429,9.428571428571429,9.428571428571429,9.428571428571429,9.428571428571429,9.428571428571429,9.428571428571429,9.428571428571429,10.285714285714286,10.285714285714286,11.571428571428571,11.571428571428571,2.142857142857143,2.142857142857143,2.142857142857143,2.142857142857143,1.2857142857142858,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,green,66.0,red,0.0,red,0.0,red,0.0,red,6.0,red,0.0,red,9.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0
306,James McCarthy,Crystal Palace,2.1052631578947367,2.4242424242424243,38,33,2.7142857142857144,2.7142857142857144,1.5714285714285714,0.5714285714285714,0.5714285714285714,1.7142857142857142,2.0,3.7142857142857144,4.571428571428571,4.571428571428571,4.571428571428571,4.571428571428571,4.571428571428571,4.571428571428571,4.571428571428571,4.571428571428571,4.571428571428571,4.571428571428571,4.571428571428571,4.571428571428571,4.857142857142857,5.285714285714286,4.142857142857143,3.2857142857142856,2.0,2.0,2.142857142857143,2.142857142857143,1.8571428571428572,1.4285714285714286,1.4285714285714286,2.4285714285714284,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,red,0.0,red,8.0,red,7.0,red,0.0,red,0.0,red,4.0,red,0.0,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,8.0,red,6.0,pink,12.0,white,,red,6.0,red,0.0,red,2.0,red,3.0,red,0.0,red,0.0,red,3.0,red,7.0,red,0.0,red,0.0,red,0.0,red,0.0,red,7.0,red,0.0,red,0.0,red,0.0,red,7.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0
307,Aymeric Laporte,Man City,2.0789473684210527,5.266666666666667,38,15,7.714285714285714,8.285714285714286,3.5714285714285716,3.5714285714285716,3.5714285714285716,3.857142857142857,0.8571428571428571,0.8571428571428571,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,2.7142857142857144,2.7142857142857144,red,0.0,light green,33.0,red,0.0,red,0.0,red,0.0,pink,21.0,red,0.0,red,4.0,red,0.0,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,white,,red,2.0,red,0.0,red,0.0,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,2.0,pink,17.0,red,0.0
308,Victor Lindelof,Man Utd,2.0789473684210527,2.257142857142857,38,35,0.5714285714285714,0.5714285714285714,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.2857142857142857,3.7142857142857144,3.7142857142857144,3.7142857142857144,3.4285714285714284,3.4285714285714284,3.4285714285714284,3.4285714285714284,3.4285714285714284,3.4285714285714284,3.4285714285714284,3.4285714285714284,3.4285714285714284,3.4285714285714284,3.4285714285714284,3.4285714285714284,3.4285714285714284,4.285714285714286,1.1428571428571428,1.1428571428571428,1.7142857142857142,1.7142857142857142,1.7142857142857142,6.428571428571429,6.428571428571429,5.571428571428571,5.571428571428571,5.285714285714286,5.285714285714286,5.285714285714286,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.0,0.0,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,4.0,red,0.0,red,0.0,white,,red,2.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,red,0.0,pink,24.0,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,6.0,red,2.0,red,4.0,red,0.0,red,0.0,light green,33.0,red,0.0,red,0.0,red,2.0,red,2.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0
309,Fikayo Tomori,Chelsea,2.0789473684210527,5.266666666666667,38,15,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.5714285714285714,3.0,3.0,3.0,3.0,3.0,3.0,5.428571428571429,5.428571428571429,3.0,3.0,3.0,3.857142857142857,3.857142857142857,1.4285714285714286,4.0,5.0,5.0,5.0,4.142857142857143,4.142857142857143,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,2.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,4.0,pink,17.0,red,0.0,red,0.0,red,0.0,red,0.0,pink,17.0,red,4.0,red,0.0,red,0.0,red,0.0,red,6.0,red,0.0,red,0.0,pink,22.0,red,7.0,red,0.0,red,0.0,red,0.0,red,0.0
310,Frederic Guilbert,Aston Villa,2.026315789473684,3.08,38,25,3.142857142857143,2.857142857142857,0.0,0.0,1.0,1.0,1.2857142857142858,2.142857142857143,2.142857142857143,2.142857142857143,2.142857142857143,2.142857142857143,2.142857142857143,2.142857142857143,2.142857142857143,2.142857142857143,2.142857142857143,2.142857142857143,2.142857142857143,2.142857142857143,1.1428571428571428,1.1428571428571428,1.1428571428571428,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.2857142857142858,1.2857142857142858,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.2857142857142857,2.7142857142857144,4.0,4.428571428571429,4.142857142857143,4.142857142857143,red,2.0,pink,20.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,7.0,white,,red,0.0,red,2.0,red,6.0,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,7.0,red,0.0,red,0.0,red,0.0,red,0.0,red,2.0,red,0.0,red,0.0,red,0.0,red,2.0,red,0.0,red,0.0,red,0.0,pink,17.0,red,9.0,red,3.0,red,0.0,red,0.0
311,Maya Yoshida,Southampton,2.026315789473684,9.625,38,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.5714285714285714,1.8571428571428572,5.428571428571429,5.428571428571429,5.714285714285714,5.714285714285714,5.428571428571429,10.428571428571429,9.142857142857142,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,2.0,red,2.0,red,9.0,light green,25.0,red,0.0,red,2.0,red,0.0,red,0.0,light green,37.0,red,0.0
312,Yan Valery,Southampton,2.026315789473684,7.0,38,11,0.0,0.2857142857142857,0.5714285714285714,4.0,4.0,4.0,4.0,4.0,3.7142857142857144,3.7142857142857144,3.4285714285714284,3.4285714285714284,3.4285714285714284,3.4285714285714284,3.4285714285714284,3.4285714285714284,3.4285714285714284,3.4285714285714284,3.4285714285714284,3.4285714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,2.7142857142857144,2.7142857142857144,3.0,2.7142857142857144,2.7142857142857144,2.7142857142857144,2.7142857142857144,0.2857142857142857,3.4285714285714284,4.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,2.0,white,,red,2.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,pink,24.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,2.0,red,0.0,red,0.0,red,0.0,pink,17.0,red,0.0,red,2.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,pink,22.0,red,6.0
313,Ryan Fredericks,West Ham,2.0,2.814814814814815,38,27,3.4285714285714284,2.2857142857142856,2.2857142857142856,2.2857142857142856,1.4285714285714286,1.4285714285714286,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.8571428571428571,1.1428571428571428,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.1428571428571428,2.857142857142857,3.4285714285714284,3.7142857142857144,5.142857142857143,5.714285714285714,6.0,5.714285714285714,red,8.0,red,0.0,red,0.0,red,6.0,red,0.0,red,2.0,red,8.0,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,red,0.0,red,4.0,red,2.0,red,2.0,red,2.0,red,0.0,red,0.0,red,0.0,red,2.0,pink,14.0,red,6.0,red,4.0,pink,10.0,red,4.0,red,2.0,red,0.0
