,Name,Team,Creativity per fixture,Creativity per game,Team games,Played,Creativity GW47 7 - average,Creativity GW46 7 - average,Creativity GW45 7 - average,Creativity GW44 7 - average,Creativity GW43 7 - average,Creativity GW42 7 - average,Creativity GW41 7 - average,Creativity GW40 7 - average,Creativity GW39* 7 - average,Creativity GW39 7 - average,Creativity GW38 7 - average,Creativity GW37 7 - average,Creativity GW36 7 - average,Creativity GW35 7 - average,Creativity GW34 7 - average,Creativity GW33 7 - average,Creativity GW32 7 - average,Creativity GW31 7 - average,Creativity GW30 7 - average,Creativity GW29 7 - average,Creativity GW28 7 - average,Creativity GW27 7 - average,Creativity GW26 7 - average,Creativity GW25 7 - average,Creativity GW24* 7 - average,Creativity GW24 7 - average,Creativity GW23 7 - average,Creativity GW22 7 - average,Creativity GW21 7 - average,Creativity GW20 7 - average,Creativity GW19 7 - average,Creativity GW18 7 - average,Creativity GW17 7 - average,Creativity GW16 7 - average,Creativity GW15 7 - average,Creativity GW14 7 - average,Creativity GW13 7 - average,Creativity GW12 7 - average,Creativity GW11 7 - average,Creativity GW10 7 - average,Creativity GW9 7 - average,Creativity GW8 7 - average,Creativity GW7 7 - average,Creativity GW47 color,Creativity GW47,Creativity GW46 color,Creativity GW46,Creativity GW45 color,Creativity GW45,Creativity GW44 color,Creativity GW44,Creativity GW43 color,Creativity GW43,Creativity GW42 color,Creativity GW42,Creativity GW41 color,Creativity GW41,Creativity GW40 color,Creativity GW40,Creativity GW39* color,Creativity GW39*,Creativity GW39 color,Creativity GW39,Creativity GW38 color,Creativity GW38,Creativity GW37 color,Creativity GW37,Creativity GW36 color,Creativity GW36,Creativity GW35 color,Creativity GW35,Creativity GW34 color,Creativity GW34,Creativity GW33 color,Creativity GW33,Creativity GW32 color,Creativity GW32,Creativity GW31 color,Creativity GW31,Creativity GW30 color,Creativity GW30,Creativity GW29 color,Creativity GW29,Creativity GW28 color,Creativity GW28,Creativity GW27 color,Creativity GW27,Creativity GW26 color,Creativity GW26,Creativity GW25 color,Creativity GW25,Creativity GW24* color,Creativity GW24*,Creativity GW24 color,Creativity GW24,Creativity GW23 color,Creativity GW23,Creativity GW22 color,Creativity GW22,Creativity GW21 color,Creativity GW21,Creativity GW20 color,Creativity GW20,Creativity GW19 color,Creativity GW19,Creativity GW18 color,Creativity GW18,Creativity GW17 color,Creativity GW17,Creativity GW16 color,Creativity GW16,Creativity GW15 color,Creativity GW15,Creativity GW14 color,Creativity GW14,Creativity GW13 color,Creativity GW13,Creativity GW12 color,Creativity GW12,Creativity GW11 color,Creativity GW11,Creativity GW10 color,Creativity GW10,Creativity GW9 color,Creativity GW9,Creativity GW8 color,Creativity GW8,Creativity GW7 color,Creativity GW7,Creativity GW6 color,Creativity GW6,Creativity GW5 color,Creativity GW5,Creativity GW4 color,Creativity GW4,Creativity GW3 color,Creativity GW3,Creativity GW2 color,Creativity GW2,Creativity GW1 color,Creativity GW1
302,Alexander Tettey,Norwich,1.2894155310564919,1.6332596726715565,38,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5395034062010902,0.5395034062010902,2.0742916102920264,2.0742916102920264,2.0742916102920264,2.0742916102920264,2.0742916102920264,2.0742916102920264,2.0742916102920264,2.0742916102920264,2.0742916102920264,2.0742916102920264,2.483249961265496,2.483249961265496,2.7399383219225064,2.7399383219225064,2.7399383219225064,2.7399383219225064,2.200434915721417,0.6656467116304805,4.516434350184032,4.516434350184032,4.259745989527021,4.259745989527021,4.259745989527021,4.259745989527021,4.259745989527021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,3.7765238434076314,pink,10.743517428636553,red,2.8627084568142886,red,0.0,red,1.796818524599075,red,0.0,red,0.0,red,0.0,red,0.0,light green,29.818221926689148,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0
303,Patrick Cutrone,Wolves,1.273829254664873,4.033792639772098,38,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3207804901259285,0.3207804901259285,0.3207804901259285,0.3207804901259285,0.3207804901259285,6.915073096752168,6.915073096752168,6.594292606626239,6.594292606626239,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,2.2454634308815,red,0.0,red,0.0,red,0.0,red,0.0,light green,46.160048246383674,red,0.0,red,0.0,red,0.0
304,Fabian Delph,Everton,1.260309671296885,2.993235469330102,38,16,0.0,0.0,0.0,0.0,0.0,0.9801472936357772,0.9801472936357772,3.9933949708938594,3.9933949708938594,3.9933949708938594,3.9933949708938594,3.9933949708938594,3.9933949708938594,3.9933949708938594,3.9933949708938594,3.9933949708938594,3.9933949708938594,3.9933949708938594,3.9933949708938594,3.9933949708938594,3.9933949708938594,3.9933949708938594,3.0132476772580823,3.678677603602409,0.6654299263443265,0.6654299263443265,0.6654299263443265,0.6654299263443265,0.6654299263443265,0.6654299263443265,0.6654299263443265,0.0,0.0,0.0,0.0,0.9614954037325723,0.9614954037325723,1.8414408500705446,2.1828561755163327,2.1828561755163327,2.1828561755163327,2.1828561755163327,1.2213607717837607,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,6.86103105545044,red,0.0,pink,21.092733740806576,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,4.658009484410286,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,6.730467826128006,red,0.0,red,6.1596181243658075,red,2.3899072781205177,red,0.0,red,0.0,red,0.0,red,0.0
305,Neil Taylor,Aston Villa,1.2385124438687376,3.361676633358002,38,14,5.823039902108057,5.823039902108057,5.823039902108057,5.823039902108057,5.823039902108057,5.823039902108057,1.2184205864156998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9003133646079473,0.9003133646079473,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,light green,32.232335209846504,red,8.528944104909899,red,0.0,red,0.0,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,white,,red,0.0,red,0.0,red,0.0,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,6.302193552255631,red,0.0
306,Fabian Balbuena,West Ham,1.214980765392906,2.7158393579370834,38,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5956098692757745,6.5956098692757745,6.5956098692757745,6.5956098692757745,6.5956098692757745,6.5956098692757745,6.5956098692757745,6.5956098692757745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,red,0.0,red,0.0,light green,46.16926908493042,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0
307,Nacho Monreal,Arsenal,1.2090342609505902,15.31443397204081,38,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7295977899006438,6.563328845160347,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,white,,red,0.0,red,0.0,red,0.0,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,pink,12.107184529304506,light green,33.836117386817925
308,Harry Maguire,Man Utd,1.194538666229499,1.194538666229499,38,38,0.9183603072805064,0.9183603072805064,0.6928965050194943,0.5065732768603733,0.5065732768603733,0.5065732768603733,0.5065732768603733,0.2923056749360902,0.2923056749360902,0.2923056749360902,0.2923056749360902,0.2923056749360902,0.2923056749360902,0.2923056749360902,0.2923056749360902,0.2923056749360902,0.2923056749360902,0.2923056749360902,0.2923056749360902,0.2923056749360902,0.2923056749360902,0.2923056749360902,0.47077335683362825,0.47077335683362825,0.17846768189753806,0.17846768189753806,0.17846768189753806,0.17846768189753806,0.17846768189753806,0.6471264442162854,0.767635101718562,0.767635101718562,1.0273535336766924,2.8448966997010365,2.8448966997010365,3.3272068415369307,2.8585480792181834,2.559571739818369,2.559571739818369,2.673948343311037,0.8564051772866931,1.4242718794516154,1.768297968166215,red,0.0,red,1.5782466158270836,red,1.3042625971138475,red,0.0,red,0.0,red,0.0,red,3.546012938022613,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,2.0461397245526314,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,1.2492737732827663,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,3.280611336231232,red,2.0928343757987022,red,0.0,red,1.818029023706913,pink,12.72280216217041,red,0.0,red,3.3761709928512573,red,0.0,red,0.0,red,0.0,red,2.6186652481555943,red,0.0,red,3.975066915154457,red,5.784353613853455
309,John Egan,Sheffield Utd,1.188401328889947,1.2544236249393887,38,36,6.451321499688285,6.451321499688285,6.451321499688285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,red,0.0,red,0.0,light green,45.15925049781799,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,white,,red,0.0,red,0.0,red,0.0,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0
310,Hector Bellerin,Arsenal,1.184164752301417,2.9998840391635895,38,15,4.531182242291314,4.531182242291314,4.531182242291314,4.531182242291314,3.894116623061044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8971406987735204,1.8971406987735204,1.8971406987735204,1.8971406987735204,1.8971406987735204,1.8971406987735204,1.8971406987735204,0.0,0.0,0.0,0.0,0.0,red,0.0,red,0.0,red,0.0,red,4.459459334611894,light green,27.258816361427307,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,white,,red,0.0,red,0.0,red,0.0,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,pink,13.279984891414642,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0
311,Fernando Luiz Rosa,Man City,1.1787176426304014,1.4930423473318417,38,30,1.3942332140036993,1.3942332140036993,2.2588569670915604,2.2588569670915604,2.2588569670915604,2.2588569670915604,0.8646237530878611,0.8646237530878611,2.932104095816612,2.067480342728751,2.067480342728751,2.067480342728751,2.067480342728751,2.067480342728751,2.067480342728751,2.067480342728751,2.067480342728751,2.067480342728751,2.067480342728751,2.067480342728751,2.067480342728751,2.067480342728751,2.067480342728751,2.9805320714201247,2.9805320714201247,2.9805320714201247,0.9130517286913735,0.9130517286913735,0.9130517286913735,0.9130517286913735,0.9130517286913735,0.0,0.5824394524097443,0.5824394524097443,0.5824394524097443,0.5824394524097443,1.1593638786247797,1.1593638786247797,1.1593638786247797,0.5769244262150355,0.5769244262150355,0.5769244262150355,0.5769244262150355,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,9.759632498025894,red,0.0,red,0.0,red,6.0523662716150275,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,white,,red,0.0,red,0.0,red,0.0,white,,pink,14.472362399101256,red,0.0,red,0.0,red,0.0,red,0.0,red,6.391362100839615,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,4.07707616686821,red,0.0,red,0.0,red,0.0,red,4.038470983505248,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0
312,Gary Cahill,Crystal Palace,1.1359358206391335,1.7266224473714828,38,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.194483910288129,5.194483910288129,5.194483910288129,5.194483910288129,5.194483910288129,5.194483910288129,5.194483910288129,5.194483910288129,5.194483910288129,5.194483910288129,5.194483910288129,5.194483910288129,5.194483910288129,5.194483910288129,5.194483910288129,5.194483910288129,5.194483910288129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5591541528701783,0.5591541528701783,0.9720248303243092,0.9720248303243092,0.9720248303243092,0.9720248303243092,0.9720248303243092,0.412870677454131,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,light green,36.36138737201691,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,3.914079070091248,red,0.0,red,2.890094742178917,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0
313,Connor Wickham,Crystal Palace,1.1151179377185672,7.062413605550925,38,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8985981345176697,0.8985981345176697,0.8985981345176697,0.8985981345176697,0.8985981345176697,0.8985981345176697,0.8985981345176697,0.8985981345176697,0.8985981345176697,0.8985981345176697,0.8985981345176697,0.8985981345176697,0.8985981345176697,1.5398334711790085,1.5398334711790085,6.053497376186507,6.053497376186507,6.053497376186507,5.154899241668837,5.154899241668837,5.154899241668837,4.5136639050074985,4.5136639050074985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,6.290186941623688,red,0.0,red,0.0,red,4.4886473566293725,red,0.0,light green,31.59564733505249,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0
314,Simon Francis,Bournemouth,1.1093122467986847,2.8102576918900013,38,15,0.0,0.0,0.0,0.0,0.0,0.0,1.2879805905478343,1.2879805905478343,1.2879805905478343,1.2879805905478343,5.390917829104832,5.390917829104832,5.390917829104832,5.390917829104832,5.390917829104832,5.390917829104832,5.390917829104832,5.390917829104832,5.390917829104832,5.390917829104832,5.614097110394921,5.614097110394921,5.614097110394921,4.326116519847086,4.326116519847086,4.326116519847086,4.326116519847086,0.2231792812900884,0.0,0.0,0.0,0.40788365794079645,0.40788365794079645,0.40788365794079645,0.40788365794079645,0.40788365794079645,0.40788365794079645,0.40788365794079645,0.0,0.0,0.0,0.0,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,red,9.01586413383484,red,0.0,white,,red,0.0,light green,28.720560669898987,red,1.562254969030619,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,2.855185605585575,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0
315,Adam Masina,Watford,1.0990285241094075,1.6062724583137493,38,26,1.3494477740355901,0.8191891546760287,1.733257355434554,0.9140682007585255,2.142890223434993,2.142890223434993,2.142890223434993,3.216761350631714,3.8028696285826817,3.8028696285826817,2.8888014278241565,2.8888014278241565,2.8888014278241565,2.8888014278241565,2.8888014278241565,2.8888014278241565,2.8888014278241565,2.8888014278241565,2.8888014278241565,2.8888014278241565,2.8888014278241565,1.6599794051476888,1.6599794051476888,1.6599794051476888,0.5861082779509681,0.5861082779509681,0.0,0.14638673248035566,0.3074166364967823,0.3074166364967823,0.3074166364967823,0.3074166364967823,0.3074166364967823,0.8138374425470829,0.6674507100667272,0.5064208060503005,0.5064208060503005,0.5064208060503005,0.5064208060503005,0.5064208060503005,0.0,0.0,0.0,red,3.7118103355169296,red,0.0,red,5.734324082732201,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,6.398477405309678,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,8.601754158735275,red,0.0,red,0.0,red,7.517097890377045,white,,red,4.102757945656776,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,1.0247071273624897,red,1.1272093281149864,red,0.0,red,0.0,red,0.0,red,0.0,red,3.5449456423521037,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0
316,Paulo Gazzaniga,Spurs,1.0527927624551874,2.2225624985165067,38,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.715160710471017,5.715160710471017,5.715160710471017,5.715160710471017,5.715160710471017,5.715160710471017,5.715160710471017,0.0,0.0,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,light green,40.00612497329712,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0
317,Daryl Janmaat,Watford,1.0482371343593848,4.979126388207078,38,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6216801702976227,0.6216801702976227,4.936468920537403,5.437730572053364,5.690430157950947,5.690430157950947,5.690430157950947,5.068749987653324,5.068749987653324,0.7539612374135426,0.2526995858975819,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,4.351761192083359,red,0.0,light green,30.203521251678467,red,3.508831560611725,red,1.7688971012830734,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0
318,Jonny Evans,Leicester,1.0027234516057528,1.0027234516057528,38,38,1.906572441969599,1.906572441969599,0.8746251996074402,1.7960480813469206,1.7960480813469206,2.050005298640047,1.394052098372153,1.394052098372153,1.394052098372153,1.394052098372153,1.394052098372153,1.394052098372153,1.394052098372153,1.394052098372153,1.394052098372153,1.394052098372153,1.394052098372153,1.394052098372153,1.394052098372153,1.394052098372153,0.4726292166326727,0.4726292166326727,0.21867199933954645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3258336069328444,0.3258336069328444,0.3258336069328444,0.3258336069328444,0.3258336069328444,2.1427313398037637,2.1427313398037637,1.8168977328709193,1.8168977328709193,1.8168977328709193,1.8168977328709193,1.8168977328709193,red,0.0,red,7.2236306965351105,red,0.0,red,0.0,red,0.0,red,6.122376397252082,red,0.0,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,6.449960172176361,red,0.0,red,1.7777005210518837,red,1.530703995376825,red,0.0,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,2.280835248529911,red,0.0,red,0.0,red,0.0,red,0.0,pink,12.718284130096436,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0
319,Victor Lindelof,Man Utd,0.9749755900549261,1.0585449263453484,38,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14695977526051657,0.14695977526051657,0.14695977526051657,0.14695977526051657,0.14695977526051657,0.14695977526051657,0.14695977526051657,0.14695977526051657,0.14695977526051657,0.14695977526051657,0.14695977526051657,0.14695977526051657,0.14695977526051657,0.14695977526051657,0.14695977526051657,0.14695977526051657,0.14695977526051657,0.0,0.0,0.9280173906258176,0.9280173906258176,0.9280173906258176,0.9280173906258176,0.9280173906258176,0.9280173906258176,0.9280173906258176,0.0,0.0,0.0,0.0,0.2607138827443123,0.2607138827443123,4.217747465840408,4.217747465840408,4.217747465840408,4.217747465840408,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,1.028718426823616,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,6.496121734380723,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,1.824997179210186,red,0.0,light green,27.699235081672672,red,0.0,red,0.0,red,0.0
320,Kasper Schmeichel,Leicester,0.9590361708481061,0.9590361708481061,38,38,2.5524583512118886,2.445819761071886,2.445819761071886,2.445819761071886,2.445819761071886,2.445819761071886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.653738004820687,2.653738004820687,2.653738004820687,2.653738004820687,2.653738004820687,red,0.7464701309800148,red,0.0,red,0.0,red,0.0,red,0.0,pink,17.120738327503204,red,0.0,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,pink,18.57616603374481,red,0.0,red,0.0,red,0.0,red,0.0
321,Moritz Leitner,Norwich,0.9578119620288673,4.044094950788551,38,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5226579095636095,0.5226579095636095,0.5226579095636095,4.4417833643300195,4.4417833643300195,4.920147678681782,5.199550651013851,4.676892741450241,4.676892741450241,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,3.6586053669452663,red,0.0,red,0.0,light green,27.43387818336487,red,0.0,red,3.3485502004623413,red,1.955820806324482,red,0.0,red,0.0
322,Reiss Nelson,Arsenal,0.955094924000533,2.1349180654129563,38,17,2.6850511452981403,2.0983495882579257,2.0983495882579257,2.0983495882579257,2.0983495882579257,2.0983495882579257,2.0983495882579257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5509450009890966,1.7418476486844676,1.7418476486844676,1.7418476486844676,1.7418476486844676,1.7418476486844676,1.7418476486844676,1.7418476486844676,0.19090264769537107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180088311433792,0.7579022220202855,red,4.106910899281502,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,pink,14.688447117805481,red,0.0,red,0.0,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,white,,red,0.0,red,0.0,red,0.0,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,pink,10.856615006923676,red,1.3363185338675976,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,1.5260618180036545,red,3.779253736138344
