,Name,Team,Threat per fixture adj,Threat per game adj,Team games,Played,Threat GW47 adj 7 - average,Threat GW46 adj 7 - average,Threat GW45 adj 7 - average,Threat GW44 adj 7 - average,Threat GW43 adj 7 - average,Threat GW42 adj 7 - average,Threat GW41 adj 7 - average,Threat GW40 adj 7 - average,Threat GW39 adj* 7 - average,Threat GW39 adj 7 - average,Threat GW38 adj 7 - average,Threat GW37 adj 7 - average,Threat GW36 adj 7 - average,Threat GW35 adj 7 - average,Threat GW34 adj 7 - average,Threat GW33 adj 7 - average,Threat GW32 adj 7 - average,Threat GW31 adj 7 - average,Threat GW30 adj 7 - average,Threat GW29 adj 7 - average,Threat GW28 adj 7 - average,Threat GW27 adj 7 - average,Threat GW26 adj 7 - average,Threat GW25 adj 7 - average,Threat GW24 adj* 7 - average,Threat GW24 adj 7 - average,Threat GW23 adj 7 - average,Threat GW22 adj 7 - average,Threat GW21 adj 7 - average,Threat GW20 adj 7 - average,Threat GW19 adj 7 - average,Threat GW18 adj 7 - average,Threat GW17 adj 7 - average,Threat GW16 adj 7 - average,Threat GW15 adj 7 - average,Threat GW14 adj 7 - average,Threat GW13 adj 7 - average,Threat GW12 adj 7 - average,Threat GW11 adj 7 - average,Threat GW10 adj 7 - average,Threat GW9 adj 7 - average,Threat GW8 adj 7 - average,Threat GW7 adj 7 - average,Threat GW47 adj color,Threat GW47 adj,Threat GW46 adj color,Threat GW46 adj,Threat GW45 adj color,Threat GW45 adj,Threat GW44 adj color,Threat GW44 adj,Threat GW43 adj color,Threat GW43 adj,Threat GW42 adj color,Threat GW42 adj,Threat GW41 adj color,Threat GW41 adj,Threat GW40 adj color,Threat GW40 adj,Threat GW39 adj* color,Threat GW39 adj*,Threat GW39 adj color,Threat GW39 adj,Threat GW38 adj color,Threat GW38 adj,Threat GW37 adj color,Threat GW37 adj,Threat GW36 adj color,Threat GW36 adj,Threat GW35 adj color,Threat GW35 adj,Threat GW34 adj color,Threat GW34 adj,Threat GW33 adj color,Threat GW33 adj,Threat GW32 adj color,Threat GW32 adj,Threat GW31 adj color,Threat GW31 adj,Threat GW30 adj color,Threat GW30 adj,Threat GW29 adj color,Threat GW29 adj,Threat GW28 adj color,Threat GW28 adj,Threat GW27 adj color,Threat GW27 adj,Threat GW26 adj color,Threat GW26 adj,Threat GW25 adj color,Threat GW25 adj,Threat GW24 adj* color,Threat GW24 adj*,Threat GW24 adj color,Threat GW24 adj,Threat GW23 adj color,Threat GW23 adj,Threat GW22 adj color,Threat GW22 adj,Threat GW21 adj color,Threat GW21 adj,Threat GW20 adj color,Threat GW20 adj,Threat GW19 adj color,Threat GW19 adj,Threat GW18 adj color,Threat GW18 adj,Threat GW17 adj color,Threat GW17 adj,Threat GW16 adj color,Threat GW16 adj,Threat GW15 adj color,Threat GW15 adj,Threat GW14 adj color,Threat GW14 adj,Threat GW13 adj color,Threat GW13 adj,Threat GW12 adj color,Threat GW12 adj,Threat GW11 adj color,Threat GW11 adj,Threat GW10 adj color,Threat GW10 adj,Threat GW9 adj color,Threat GW9 adj,Threat GW8 adj color,Threat GW8 adj,Threat GW7 adj color,Threat GW7 adj,Threat GW6 adj color,Threat GW6 adj,Threat GW5 adj color,Threat GW5 adj,Threat GW4 adj color,Threat GW4 adj,Threat GW3 adj color,Threat GW3 adj,Threat GW2 adj color,Threat GW2 adj,Threat GW1 adj color,Threat GW1 adj
149,Craig Dawson,Watford,5.618590631049673,7.362291171720262,38,29,13.365684648461068,13.959579051136489,19.44910022241806,18.411015452635866,13.45342656757261,11.316340880982663,7.879749206392595,6.634347747906522,5.489521171281574,5.489521171281574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1461611751826924,0.1461611751826924,0.1461611751826924,1.222970965086978,1.222970965086978,5.051444511805536,5.051444511805536,4.905283336622844,4.905283336622844,6.382894278628397,5.702735265407131,6.305153586806873,5.449443660382238,red,3.856525217646668,red,0.0,red,7.266593388475396,light green,34.70312219544278,pink,14.959599806129633,pink,24.05614172213048,red,8.717810209402511,red,8.013786036374633,white,,light green,38.426648198971016,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,1.0231282262788468,red,0.0,red,0.0,red,7.537668529329999,red,0.0,light green,26.799314827029907,red,0.0,red,0.0,red,0.0,pink,10.343276594038873,red,2.7765554367811385,red,4.216928249798195,pink,20.809345342057465
150,Onel Hernandez,Norwich,5.5627124867253555,8.130118249829366,38,26,14.90888359460312,10.40456760781989,10.172698541062497,10.172698541062497,7.649783198471427,6.162556673288964,2.879095053151114,2.6763234930621103,0.20353345558287667,0.20353345558287667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5824194024584506,0.5824194024584506,1.2568674449581587,2.2173481247513,2.2173481247513,2.2173481247513,2.2173481247513,2.550833898071492,2.700191168740979,2.700191168740979,5.285030397079738,5.154618797642416,5.154618797642416,9.430418658574288,9.096932885254096,8.365156212126157,8.365156212126157,5.105868941287691,4.275799860931872,4.275799860931872,0.0,0.0,0.9646081998039658,light green,48.839742169837216,red,3.0478176563819104,red,0.0,pink,17.660407398137473,pink,10.410585676277245,pink,22.984231340964953,red,1.4194009206230267,pink,17.309530262354635,white,,red,1.4247341890801366,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,red,0.0,red,4.076935817209154,red,0.0,red,4.721136297497956,red,6.7233647585519885,red,0.0,red,0.0,red,2.334400413241348,red,5.122436711895564,red,0.0,pink,22.815010895869264,red,5.810483562490738,red,0.0,light green,29.930599026523105,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,6.752257398627761
151,Nicolas Otamendi,Man City,5.535276372024367,8.764187589038583,38,24,0.3140570533078538,0.3140570533078538,0.3140570533078538,0.3140570533078538,0.7272218394555051,0.41316478614765134,0.41316478614765134,0.41316478614765134,1.7268760937388623,1.7268760937388623,1.7268760937388623,1.7268760937388623,1.7268760937388623,1.7268760937388623,1.7268760937388623,1.7268760937388623,1.7268760937388623,1.7268760937388623,1.7268760937388623,1.7268760937388623,1.3137113075912108,1.3137113075912108,1.3137113075912108,1.3137113075912108,2.563116938933109,2.563116938933109,1.249405631341898,10.969654257990271,10.969654257990271,10.969654257990271,10.969654257990271,10.969654257990271,9.720248626648372,9.720248626648372,0.0,0.0,0.0,9.137276207731626,10.560948321916397,10.560948321916397,16.117342613390917,17.03805575738101,17.03805575738101,red,0.0,red,0.0,red,0.0,red,0.0,red,2.1983993731549765,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,2.8921535030335592,white,,red,0.0,red,0.0,red,0.0,white,,red,9.195979153138476,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,8.745839419393286,red,0.0,green,68.0417403865386,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,green,63.96093345412138,red,9.965704799293404,red,0.0,light green,38.894760040321636,red,6.444992007930646,red,0.0
152,Emiliano Buendia,Norwich,5.505299034280014,5.811148980628904,38,36,3.2408892425277394,3.2408892425277394,3.2408892425277394,3.618255575577817,4.037402563648948,1.9356738187564435,1.297865082712682,1.0963696605321616,1.0963696605321616,1.0963696605321616,4.87876210420781,4.87876210420781,4.87876210420781,4.87876210420781,4.87876210420781,4.87876210420781,4.87876210420781,4.87876210420781,4.87876210420781,4.87876210420781,5.688605791444468,7.144984674140594,7.144984674140594,8.162214442611013,8.849149831176577,8.849149831176577,9.70253533223941,6.150901252468608,8.27708733026603,6.1017051200878205,6.1017051200878205,6.248999121461298,7.134172086030091,6.280786584967259,6.050028221062411,4.366337612468658,5.5713844168165325,8.571663079591913,8.338391201542311,6.766282848407956,7.134487260780419,7.998149862736045,7.935622733477393,red,0.0,red,0.0,red,0.0,red,2.0989943758766665,pink,14.712101214247536,red,4.464661152306331,red,1.4104679552636425,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,2.641564331350543,red,5.033023292374589,red,0.0,red,0.0,red,0.0,white,,red,0.0,light green,26.476747105729547,red,8.31047014200714,pink,15.22767547124747,red,0.0,red,7.120608379292942,red,4.808547719958946,red,5.9736985074398286,red,1.615308547333932,pink,23.193772686589096,red,0.0,red,0.0,red,8.15166638890729,pink,11.004758471940491,red,0.0,red,0.0,pink,11.407938426432825,red,8.43532763043512,pink,21.001950639427665,red,6.518763242560086,red,0.0,red,2.577430886607239,red,6.045638213689388,pink,10.970248521622251
153,Erik Lamela,Spurs,5.429608898342151,8.25300552548007,38,25,5.696524241507242,6.654108672159039,6.654108672159039,3.8998013124276416,3.8998013124276416,2.2451667901600727,2.2451667901600727,2.2451667901600727,2.6248152970471446,2.6248152970471446,8.641729389674678,8.641729389674678,8.641729389674678,8.641729389674678,8.641729389674678,8.641729389674678,8.641729389674678,8.641729389674678,8.641729389674678,8.641729389674678,8.526369409125147,8.526369409125147,7.883868079858525,7.883868079858525,7.883868079858525,7.883868079858525,6.546635142319657,0.5297210496921227,0.22280072656731373,0.22280072656731373,0.0,0.0,0.0,0.0,0.658794326838526,2.352757704569455,2.352757704569455,3.311370018905326,8.80575522798746,10.328560934012463,11.50565473128661,11.362138053005525,11.296702917762095,red,0.0,red,0.0,pink,22.23611364384015,red,0.0,pink,17.639556046710542,red,0.0,red,0.0,red,6.7030910145625775,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,2.955962125720372,red,0.0,red,6.057114390837557,red,0.0,red,0.0,white,,red,9.36063056277208,light green,42.118398648392734,red,2.148442261873663,red,0.0,red,1.559605085971196,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,4.611560287869682,pink,11.857743644116503,red,0.0,red,6.710286200351094,light green,38.46069646357493,pink,10.659639942175032,red,8.239656580919016,red,3.6069435399021024,pink,11.399697697412497
154,Moussa Djenepo,Southampton,5.410017287834041,11.421147607649642,38,18,0.0,0.0,0.0,0.0,0.0,5.0849537948847985,5.0849537948847985,5.733069235199845,5.733069235199845,5.733069235199845,6.054850394110146,6.054850394110146,6.054850394110146,6.054850394110146,6.054850394110146,6.054850394110146,6.054850394110146,6.054850394110146,6.054850394110146,6.054850394110146,6.054850394110146,8.003815466358544,3.7700655967918206,3.7700655967918206,3.121950156476774,3.121950156476774,3.337425550445641,4.870241883923399,5.159874955640896,3.2109098833924965,13.221937583075633,13.40230460036888,13.40230460036888,13.186829206400015,11.332231714011954,11.04259864229446,11.04259864229446,0.18036701729324683,5.576412300885372,5.576412300885372,7.111341284767867,7.111341284767867,7.111341284767867,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,light green,35.59467656419359,red,0.0,red,4.536808082205325,white,,red,0.0,red,2.252468112372106,red,0.0,pink,13.642755505738792,red,5.95842747722652,red,0.0,red,0.0,red,1.5083277577820682,pink,12.982182446716415,red,2.027431502022473,red,0.0,green,76.03562137500847,red,1.262569121052728,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,light green,39.034886106197604,red,0.0,pink,10.744502887177468,red,0.0,red,0.0
155,Cenk Tosun,Everton,5.378760911341727,20.439291463098563,38,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.289585594941735,5.289585594941735,14.605118375591871,14.605118375591871,14.605118375591871,14.605118375591871,14.605118375591871,14.605118375591871,14.605118375591871,14.605118375591871,14.605118375591871,14.605118375591871,14.605118375591871,14.605118375591871,14.605118375591871,14.605118375591871,16.740452878322742,16.740452878322742,11.450867283381006,2.135334502730871,2.135334502730871,2.135334502730871,4.069674893436116,7.671167868362227,11.473568297292474,11.473568297292474,11.473568297292474,11.473568297292474,11.473568297292474,10.524194535398527,6.922701560472418,0.9849666288112993,0.9849666288112993,0.9849666288112993,0.9849666288112993,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,light green,37.027099164592144,green,65.20872946455096,red,0.0,red,0.0,red,0.0,red,0.0,pink,14.947341519116097,red,0.0,red,0.0,red,0.0,red,0.0,pink,13.540382734936717,light green,25.210450824482777,light green,41.56414452162783,red,0.0,red,0.0,red,0.0,red,0.0,red,6.894766401679095,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0
156,Dwight McNeil,Burnley,5.350722916056722,5.350722916056722,38,38,7.2164088473934855,7.1953852445982935,6.155270911159813,7.083230269796609,6.427670866148396,8.218943199513648,6.553595804366026,5.5603193365005925,6.359699050621233,6.359699050621233,6.503112747858003,6.503112747858003,6.503112747858003,6.503112747858003,6.503112747858003,6.503112747858003,6.503112747858003,6.503112747858003,6.503112747858003,6.503112747858003,6.791134015616499,6.955595687720989,5.749764552317086,5.749764552317086,4.176481575149805,4.176481575149805,3.3608385551557447,2.5833775548823916,3.5477381949353743,5.262680673561448,4.677239475600097,4.887431032551363,4.887431032551363,5.665858362638086,7.145026820406339,4.59553563241028,3.7949324926873538,3.7949324926873538,4.044417600355584,4.644221315070657,4.821893866079494,4.700200827984227,4.700200827984227,red,1.9994173187945963,pink,11.71913145532545,red,2.5840494508344927,red,4.588915825537504,red,0.0,pink,11.657431766033355,pink,17.965916115229003,red,1.8522520992282538,white,,red,4.438331121256087,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,9.079764961292069,red,0.0,pink,12.53890633355677,red,0.0,pink,11.01298084017097,white,,red,7.4479100980727395,red,5.442227001913472,pink,11.095913835601536,red,1.1512317047314355,red,4.098088385729449,red,0.0,red,0.0,red,1.7384089581143194,red,0.0,pink,17.846438315972417,pink,13.155829055113948,red,0.0,red,1.471340898658856,red,0.0,red,7.187400268721382,pink,10.35417920437777,red,0.0,red,7.551607077053469,red,0.0,red,3.217736652336468,red,4.198626003005504,red,8.431108125783245,red,9.502327937710902,red,0.0
157,Jeff Hendrick,Burnley,5.256689410997929,8.323091567413387,38,24,0.0,0.0,0.0,1.7346804529386013,1.7346804529386013,3.56483321164466,4.7283222123568445,13.143449847207169,13.143449847207169,13.143449847207169,13.143449847207169,13.143449847207169,13.143449847207169,13.143449847207169,13.143449847207169,13.143449847207169,13.143449847207169,13.143449847207169,13.143449847207169,13.143449847207169,13.725401798107313,13.725401798107313,12.714269383291638,11.550780382579456,3.1356527477291314,3.1356527477291314,3.1356527477291314,3.1356527477291314,0.8190203438903846,0.8190203438903846,4.321260923778318,5.907488126486331,6.655624366076916,6.655624366076916,8.560916210663006,9.316577618944091,11.17385697142295,7.6785509838791395,6.349723223994699,5.601586984404114,5.601586984404114,3.6962951398180244,2.9406337315369404,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,pink,12.142763170570209,red,0.0,pink,12.811069310942413,red,8.14442300498529,green,58.905893443952266,white,,red,0.0,red,0.0,pink,16.216426826871228,red,0.0,red,5.733142407232692,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,light green,30.24882646644823,pink,11.10359041895609,red,5.236953677134097,red,0.0,pink,13.337042912102628,red,5.289629857967591,pink,13.00095546735202,red,5.781684553641548,red,1.8017960997650129,red,0.0,red,0.0,red,0.0,red,0.0
158,Davy Propper,Brighton,5.18883999232791,5.633597705956016,38,35,1.783263399658016,1.783263399658016,1.783263399658016,1.7327051039897898,1.7327051039897898,0.8022090305427569,0.7185965163266383,1.4716969679969234,1.4716969679969234,1.4716969679969234,1.4716969679969234,1.4716969679969234,1.4716969679969234,1.4716969679969234,1.4716969679969234,1.4716969679969234,1.4716969679969234,1.4716969679969234,1.4716969679969234,1.4716969679969234,1.0752403583186936,1.476922505526485,1.476922505526485,1.1547825988780764,1.0404042752489133,1.0404042752489133,2.523637609143946,8.725588580612621,9.019174800029264,10.205831097132895,10.97784167888408,10.97784167888408,10.931715287880516,9.448481953985484,3.428971184072138,3.135384964655496,1.5470465203440735,0.7750359385928878,8.727714994896333,8.56396205026193,9.411273195716168,12.487685221216728,12.758468397440385,red,0.0,red,0.0,red,3.1291043374251943,red,0.0,red,6.513472514129229,red,2.8402669460516887,red,0.0,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,2.775196267747609,red,0.0,red,0.0,red,2.25497934653886,red,5.271703161691995,white,,red,0.0,red,0.0,red,0.0,red,2.811775030454539,red,0.0,red,0.0,red,4.471054896287853,pink,10.382633337265226,light green,43.413656800280734,red,2.0551035359164924,pink,11.11836911017996,red,5.4040740722583,red,0.0,red,4.148170159262901,red,0.0,red,1.2770814108873139,red,0.0,red,0.0,red,0.0,green,55.66875339412411,red,3.00189954682208,red,5.931178018179677,pink,22.81196558939124,red,1.8954822335655968
159,Scott McTominay,Man Utd,5.1720062164320195,7.279119860163583,38,27,0.35734612084870804,0.35734612084870804,0.35734612084870804,3.5598572956743157,3.5598572956743157,3.5598572956743157,3.5598572956743157,3.202511174825607,3.202511174825607,3.202511174825607,3.202511174825607,3.202511174825607,3.202511174825607,3.202511174825607,3.202511174825607,3.202511174825607,3.202511174825607,3.202511174825607,3.202511174825607,3.202511174825607,0.0,0.0,0.0,0.0,1.4942449882337026,1.4942449882337026,2.694179151486246,2.694179151486246,2.694179151486246,2.694179151486246,2.694179151486246,10.611977801651827,10.309169529117826,10.00631967548556,10.42067541557272,11.059300675589553,17.972873868466937,18.76812922289754,10.850330572731961,9.947159339439844,10.541560989986403,11.4018933121834,10.763268052166568,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,2.501422845940956,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,pink,22.417578223779252,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,pink,10.459714917635917,red,8.399539142767804,red,0.0,red,0.0,red,0.0,red,0.0,green,55.42459055115907,red,8.340057009897897,red,6.279590167341964,red,2.900490180610114,red,4.470376820117821,light green,48.395012350141705,red,5.56678748101423,red,0.0,red,2.017858376853068,pink,10.440401721167872,red,8.9228164359891,red,0.0
160,Cheikhou Kouyate,Crystal Palace,5.156547120385859,5.59853687356179,38,35,0.4797717763333698,0.0,0.0,0.9768802919262809,2.20321429774103,3.5229752381846002,3.5229752381846002,3.5229752381846002,3.5229752381846002,3.5229752381846002,3.5229752381846002,3.5229752381846002,3.5229752381846002,3.5229752381846002,3.5229752381846002,3.5229752381846002,3.5229752381846002,3.5229752381846002,3.5229752381846002,3.5229752381846002,3.3625849470024747,2.1362509411877255,0.816490000744155,7.274267135824981,7.5426493970021635,7.5426493970021635,7.5426493970021635,7.5426493970021635,6.726159396258008,14.564538640195043,15.701204759076271,10.37135522248291,10.102972961305728,10.102972961305728,10.777091076977339,10.777091076977339,3.1375515880310316,3.3172556692621797,2.596682221722934,6.344314994983097,6.344314994983097,5.670196879311488,5.670196879311488,red,3.3584024343335885,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,6.838162043483966,red,8.584338040703242,red,9.238326583104993,red,0.0,red,0.0,white,,red,0.0,red,0.0,red,5.715430005209085,red,0.0,red,0.0,light green,45.20443994556578,red,1.8786758282402722,red,0.0,red,0.0,red,0.0,green,54.868654707559244,red,7.956662832168594,red,7.895493189412263,red,0.0,red,0.0,red,4.718826809701267,red,0.0,red,1.3918782849351012,red,9.214591400786626,red,2.851479056637549,light green,26.23342941282114,red,0.0,red,0.0,red,0.0
161,Manuel Lanzini,West Ham,5.129440952577767,8.121614841581463,38,24,4.134755544956934,2.3666938920329996,2.6078356330452235,2.6078356330452235,2.6078356330452235,2.6078356330452235,2.161443782618986,0.24114174101222385,1.493144227712791,1.493144227712791,1.2520024867005672,1.2520024867005672,1.2520024867005672,1.2520024867005672,1.2520024867005672,1.2520024867005672,1.2520024867005672,1.2520024867005672,1.2520024867005672,1.2520024867005672,1.2520024867005672,2.733881422487594,9.426263352833173,9.998751836087084,9.998751836087084,8.746749349386517,8.746749349386517,8.746749349386517,7.264870413599491,0.5724884832539121,0.5685643743000256,0.8651513493935539,0.8651513493935539,0.8651513493935539,1.7903671866590547,2.8941987745779136,4.307910755002874,4.307910755002874,3.8523788765643054,9.072886768016593,10.857001057136035,10.207688699018322,10.576688703073719,pink,12.376431570467545,red,0.0,red,0.0,red,0.0,red,0.0,red,3.1247429529836617,pink,13.442114291247336,red,0.0,white,,red,1.687992187085567,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,8.764017406903971,red,0.0,red,0.0,pink,10.373152550509184,light green,46.84667351241905,red,4.0074193827773845,red,0.0,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,3.9799506201001793,red,2.0761088256546976,red,0.0,red,6.476510860858506,red,7.7268211154320126,red,9.895983862974722,red,0.0,red,0.7912274710302016,light green,38.61966406582072,pink,12.48880002383609,red,1.9313243540345015,pink,10.309821143819798
162,Sam Byram,Norwich,5.124155708752769,11.453995113682662,38,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.866373943165425,7.866373943165425,7.866373943165425,7.866373943165425,7.866373943165425,7.866373943165425,7.866373943165425,7.866373943165425,7.866373943165425,7.866373943165425,7.866373943165425,7.866373943165425,7.866373943165425,7.866373943165425,7.866373943165425,7.866373943165425,16.049876645171704,8.183502702006278,8.183502702006278,8.183502702006278,8.183502702006278,10.689941625873749,10.689941625873749,19.11264031021391,10.929137608207629,10.929137608207629,10.929137608207629,10.929137608207629,8.422698684340158,8.422698684340158,0.0,0.8378310227071334,0.8378310227071334,0.8378310227071334,0.8378310227071334,0.8378310227071334,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,red,0.0,green,55.06461760215797,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,green,57.28451891404394,red,0.0,red,0.0,red,0.0,pink,17.5450724670723,red,0.0,green,58.95889079038111,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,5.864817158949934,red,0.0,red,0.0,red,0.0,red,0.0
163,Tom Cleverley,Watford,5.116688325290484,10.801897575613244,38,18,0.9625057483423448,0.9625057483423448,0.9625057483423448,0.4514649492101448,0.4514649492101448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.947900963827482,14.139688340295688,21.87417610222774,23.713693292874893,26.813802303234564,26.813802303234564,26.813802303234564,red,0.0,red,0.0,red,3.5772855939254002,red,0.0,red,3.1602546444710136,red,0.0,red,0.0,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,green,90.63530674679238,red,8.34251163527743,green,54.14141433352436,pink,12.87662033453009,pink,21.70076307251769,red,0.0,red,0.0
164,Issa Diop,West Ham,5.056107166777888,6.004127260548742,38,32,1.243064880993268,2.473342317821204,2.473342317821204,2.456261735540875,6.743630089926745,6.629579819111908,6.209000454061001,11.235483878668122,10.005206441840187,10.005206441840187,10.005206441840187,10.005206441840187,10.005206441840187,10.005206441840187,10.005206441840187,10.005206441840187,10.005206441840187,10.005206441840187,10.005206441840187,10.005206441840187,11.13262608666957,6.845257732283699,6.4558172993699925,6.4558172993699925,1.429333874762871,1.429333874762871,1.429333874762871,0.0,0.0,0.0,0.0,1.2839445785279764,1.2839445785279764,1.6926871644266848,1.6926871644266848,2.720300948516537,2.720300948516537,2.720300948516537,2.720300948516537,2.4271147146205547,2.0183721287218463,2.0183721287218463,10.819255322424878,red,0.0,red,0.0,red,2.232963685496732,red,0.0,red,3.5244349260998016,red,2.944055555356343,red,0.0,red,8.611942057795554,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,2.1133996095344267,light green,30.011578480701086,red,2.726083030395944,red,0.0,light green,35.18538397224985,red,0.0,red,0.0,pink,10.005337123340096,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,8.987612049695835,red,2.861198101290958,red,0.0,red,7.193296488628962,red,0.0,red,0.0,red,0.0,red,6.935308412423963,red,0.0,red,0.0,green,68.79947884455018
