,Name,Team,Position,xA per fixture adj,xA per game adj,Team games,Played,GW38,GW37*,GW37,GW36*,GW36,GW35,GW34*,GW34,GW33*,GW33,GW32,GW31*,GW31,GW30,GW29*,GW29,GW28*,GW28,GW27*,GW27,GW26*,GW26,GW25*,GW25,GW24,GW23*,GW23,GW22*,GW22,GW21*,GW21,GW20,GW19,GW18,GW17,GW16,GW15,GW14,GW13,GW12,GW11,GW10,GW9,GW8,GW7,GW6,GW5,GW4,GW3,GW2,GW1
450,Divock Origi,Liverpool,Forward,0.16028970955336536,0.870144137575412,38,7,0.0,,0.6437963491158015,0.0,0.0,0.0,,1.7020821114369502,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,0.08543985161632221,0.29688111405225,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.1971115390312543,0.0,0.0,0.0,1.165697997775306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,Kortney Hause,Aston Villa,Defender,0.15464691758546878,0.8395118383211163,38,7,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,3.6868510506798517,,0.5178255982013811,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26900723025583984,0.0,0.0,0.10359839357429719,1.195735475896168,0.0,0.0,0.10356511964027622,0.0,0.0
452,Andrew Omobamidele,Norwich,Defender,0.1536642618355462,1.167848389950151,38,5,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,3.418746987951807,0.0,0.0,0.0,0.7249558374819334,0.7689586645469,0.0,0.0,0.0,0.0,0.0,0.926580459770115,0.0,0.0,0.0
453,Folarin Balogun,Arsenal,Forward,0.13641587590730878,2.5919016422388665,38,2,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.769542805916629,0.4142604785611049
454,Angelo Ogbonna,West Ham,Defender,0.134134776677805,0.4633746830687809,38,11,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3116964717254712,0.5179919678714859,0.4728005865102639,0.3106953589208286,0.8543985161632222,0.298933868974042,0.45985453508271545,0.8887510766580534,0.16807401615845716,0.8139251156920488
455,Lewis Bate,Leeds,Midfielder,0.10618686625728123,0.9910774184012915,28,3,0.0,,0.0,1.0117212012550425,0.3474676724137931,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,1.614043381535039,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
456,Tariqe Fosu-Henry,Brentford,Midfielder,0.10615201020534136,4.0337763878029715,38,1,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,4.0337763878029715,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,Hamza Choudhury,Leicester,Midfielder,0.08617854275807482,0.5457974374678072,38,6,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.34175940646528885,,0.0,,0.0,,0.0,0.0,,0.0,,0.31079518072289153,,,0.6458688032048072,0.19885908109774902,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7775021533161068,0.0,0.0,0.0,0.0,0.0,0.0
458,Tyler Morton,Liverpool,Midfielder,0.08615812447172758,1.2492928048400498,29,2,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,2.382763052208835,0.0,0.0,0.0,0.0,0.0,0.11582255747126438,0.0,0.0,,,,,,,,,
459,Jeremy Sarmiento,Brighton,Midfielder,0.07930430302418143,0.5075475393547612,32,5,0.0,,0.0,,0.0,0.0,,0.2759127210496293,0.994295405488745,0.0,0.0,,0.7422027851306249,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.26900723025583984,0.2563195548489666,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
460,Jarrad Branthwaite,Everton,Defender,0.07504229173124295,0.47526784763120533,38,6,0.5791127873563219,0.0,0.10356511964027622,0.0,0.0,0.0,,0.0,,0.0,0.0,0.23715371414562392,0.0,,0.0,0.0,,0.8287871485943775,,0.0,,0.0,,0.0,0.8139251156920488,,0.0,,0.0,,0.0,,,,0.2890632003585836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,Lewis Brunt,Leicester,Midfielder,0.06756416972236773,1.5539759036144578,23,1,0.0,0.0,0.0,0.0,0.0,1.5539759036144578,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,
462,Tim Iroegbunam,Aston Villa,Midfielder,0.0630773232899895,0.504618586319916,24,3,0.0,0.0,0.0,0.0,0.0,1.2617447347220623,,0.2521110242376857,,,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,
463,Phil Jones,Man Utd,Defender,0.06132177040785361,0.39859150765104845,26,4,0.0,,,,0.0,0.0,0.0,0.0,0.1614672008012018,0.0,0.0,,0.0,,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.432898829802992,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,
464,Mahmoud Ahmed Ibrahim Hassan,Aston Villa,Midfielder,0.05450795770540853,2.0713023928055243,38,1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,2.0713023928055243,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,Alejandro Garnacho Ferreyra,Man Utd,Midfielder,0.04761166482096714,0.166640826873385,7,2,0.33328165374677,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Paul Dummett,Newcastle,Defender,0.04280774760189734,0.542231469624033,38,3,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.4271992580816111,,1.1994951507904876,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,Chem Campbell,Wolves,Midfielder,0.04045826598469248,1.5374141074183143,38,1,0.0,,0.0,0.0,0.0,0.0,,0.0,,,1.5374141074183143,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,Dominic Thompson,Brentford,Defender,0.040040353120843475,0.760766709296026,38,2,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.596577243293247,0.9249561752988049,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,Eric Bailly,Man Utd,Defender,0.03971998523106998,0.3773398596951648,38,4,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.3162049521941653,0.0,,,0.0,0.0,0.0,0.0,0.0,1.193154486586494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,Harrison Ashby,West Ham,Defender,0.03736211531331109,1.1582255747126438,31,1,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,1.1582255747126438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
471,Axel Tuanzebe,Man Utd,Defender,0.03133277154989986,0.1322939243217994,38,9,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0742202785130625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2865797659605984,0.0,0.0,0.18912023460410557,0.4335948005378754,0.20713023928055244,0.0,0.0
472,Mads Bidstrup,Brentford,Midfielder,0.027766810533928862,0.2637847000723242,38,4,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.596577243293247,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11109388458225668,0.3474676724137931
473,Jurgen Locadia,Brighton,Forward,0.02685252479370127,0.9398383677795444,35,1,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.9398383677795444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
474,Lewis Dobbin,Everton,Forward,0.026633832473219706,0.29297215720541675,33,3,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,,0.4335948005378754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44532167107837495,,,,,
475,Aaron Ramsdale,Arsenal,Goalkeeper,0.025817996933387245,0.028096055486333177,37,34,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,0.9552658865353281,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
476,Keinan Davis,Aston Villa,Forward,0.02420287026751134,0.9197090701654309,38,1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.9197090701654309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,Kaide Gordon,Liverpool,Midfielder,0.02301447103117249,0.6213907178416572,27,1,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.6213907178416572,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
478,Christoph Zimmermann,Norwich,Defender,0.02292544086786381,0.2903889176596083,38,3,0.31079518072289153,,0.0,0.0,0.0,0.0,,0.2713083718973496,,0.0,0.0,,0.0,,,0.0,0.2890632003585836,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,Cameron Archer,Aston Villa,Forward,0.020437979337009575,0.2452557520441149,36,3,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.7357672561323447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
480,Joe Rodon,Spurs,Defender,0.02011919044995032,0.25484307903270403,38,3,0.0,,0.07905123804854132,0.4632902298850575,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22218776916451335,0.0,0.0,0.0
481,Jean-Philippe Gbamin,Everton,Midfielder,0.018951962276275627,0.2400581888328246,38,3,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,,0.4335948005378754,0.0,0.0,0.0,0.0,0.0,0.0,0.2865797659605984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,Ellis Simms,Everton,Forward,0.01700371766815198,0.5781264007171674,34,1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,,0.5781264007171673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
483,Morgan Gibbs-White,Wolves,Midfielder,0.016712681612919902,0.31754095064547816,38,2,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.298933868974042,0.0,0.3361480323169143
484,Charlie Cresswell,Leeds,Defender,0.014857553630131139,0.10994589686297043,37,5,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.1910531773070656,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35867630700778647,0.0,0.0,0.0,0.0,
485,Kevin Long,Burnley,Defender,0.012719203226410859,0.08055495376726877,38,6,0.18087224793156642,0.0,0.10359839357429719,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.19885908109774902,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,Francisco Sierralta,Watford,Defender,0.012362118401306096,0.09395209984992633,38,5,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.08966907675194662,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08543985161632221,0.0,0.0,0.1910531773070656,0.10359839357429719,0.0,0.0
487,Wesley Moraes,Aston Villa,Forward,0.01189948999549779,0.452180619828916,38,1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.452180619828916,0.0
488,Kayky da Silva Chagas,Man City,Forward,0.011133041776959373,0.22266083553918747,20,1,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,0.0,,0.0,,0.0,,0.22266083553918747,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
489,Ashley Fletcher,Watford,Forward,0.01105750106305639,0.14006168013204762,38,3,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.42018504039614285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,Isaac Price,Everton,Midfielder,0.01052932340647858,0.11582255747126438,11,1,0.11582255747126438,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,Helder Wander Sousa de Azevedo e Costa,Leeds,Midfielder,0.01048890768329972,0.39857849196538936,38,1,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39857849196538936
492,David de Gea,Man Utd,Goalkeeper,0.008113650660515831,0.008113650660515831,38,38,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,,0.0,,0.0,0.3083187250996016,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,Cenk Tosun,Everton,Forward,0.0055678345103862695,0.1614672008012018,29,1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.1614672008012018,0.0,0.0,0.0,0.0,,,,,,,,,
494,James McAtee,Man City,Midfielder,0.0054977984083749995,0.0742202785130625,27,2,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,0.0,,0.0,,0.0,,0.148440557026125,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
495,Sead Kolasinac,Arsenal,Defender,0.004423000425222557,0.08403700807922858,38,2,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16807401615845716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,Stuart McKinstry,Leeds,Midfielder,0.003047011575714623,0.10359839357429719,34,1,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.10359839357429719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
497,Emerson Palmieri dos Santos,Chelsea,Defender,0.0029235232784804387,0.11109388458225668,38,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11109388458225668
498,Dion Sanderson,Wolves,Defender,0.0,0.0,19,0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,
499,Shaqai Forde,Watford,Forward,0.0,0.0,7,0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,Ryan Giles,Wolves,Midfielder,0.0,0.0,19,0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,
501,Jack Grieves,Watford,Forward,0.0,0.0,4,0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,Tyler Dibling,Southampton,Midfielder,0.0,0.0,3,0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,Tiago Cukur,Watford,Forward,0.0,0.0,4,0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,Thierry Small,Southampton,Defender,0.0,0.0,20,0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,
505,Kgaogelo Chauke,Southampton,Midfielder,0.0,0.0,19,0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
506,Dynel Simeu,Southampton,Defender,0.0,0.0,21,0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
507,Adrian Blake,Watford,Midfielder,0.0,0.0,4,0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,Joe Hart,Spurs,Goalkeeper,0.0,0.0,38,0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,Bruno Andre Cavaco Jordao,Wolves,Midfielder,0.0,0.0,21,0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,
510,Darren Randolph,West Ham,Goalkeeper,0.0,0.0,38,0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,Willy Caballero,Southampton,Goalkeeper,0.0,0.0,23,2,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,
512,Harry Lewis,Southampton,Goalkeeper,0.0,0.0,24,0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,
513,Lukasz Fabianski,West Ham,Goalkeeper,0.0,0.0,38,37,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,Pierluigi Gollini,Spurs,Goalkeeper,0.0,0.0,38,0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,Hugo Bueno,Wolves,Defender,0.0,0.0,25,0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
516,Conor Coventry,West Ham,Midfielder,0.0,0.0,38,0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,Daniel Chesters,West Ham,Midfielder,0.0,0.0,13,1,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,Marcel Lavinier,Spurs,Defender,0.0,0.0,7,0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,Matthew Craig,Spurs,Midfielder,0.0,0.0,5,0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,Armstrong Oko-Flex,West Ham,Midfielder,0.0,0.0,22,0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,
521,Ajibola Alese,West Ham,Defender,0.0,0.0,23,0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,
522,Sonny Perkins,West Ham,Midfielder,0.0,0.0,25,1,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
