index,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,name,opponent_team,own_goals,penalties_missed,penalties_saved,position,red_cards,round,saves,selected,team,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
590,0,0,0,0,0.0,537,71,0,0,0.0,0.0,2022-09-16T19:00:00Z,0,Kaine Kesler Hayden,17,0,0,0,Defender,0,8,0,6592,2,0,1,0.0,0,-199,0,199,40,True,0
591,0,0,0,0,0.0,537,85,0,0,0.0,0.0,2022-10-02T15:30:00Z,0,Kaine Kesler Hayden,11,0,0,0,Defender,0,9,0,6400,2,0,0,0.0,0,-248,0,248,40,False,0
592,0,0,0,0,0.0,537,99,0,0,0.0,0.0,2022-10-10T19:00:00Z,0,Kaine Kesler Hayden,16,0,0,0,Defender,0,10,0,6219,2,1,1,0.0,0,-185,0,185,40,False,0
593,0,0,0,0,0.0,537,101,0,0,0.0,0.0,2022-10-16T13:00:00Z,0,Kaine Kesler Hayden,6,0,0,0,Defender,0,11,0,6075,2,2,0,0.0,0,-140,0,140,40,True,0
594,0,0,0,0,0.0,538,2,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,Ashley Young,3,0,0,0,Defender,0,1,0,8673,2,0,2,0.0,0,0,0,0,45,False,0
595,0,0,0,0,0.0,538,12,0,0,0.0,0.0,2022-08-13T11:30:00Z,1,Ashley Young,8,0,0,0,Defender,0,2,0,12338,2,1,2,0.0,0,-860,1034,1894,45,True,1
596,0,0,0,0,0.0,538,22,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,Ashley Young,7,0,0,0,Defender,0,3,0,12602,2,1,3,0.0,0,-1321,930,2251,45,False,0
597,0,0,0,0,0.0,538,32,0,0,0.0,0.0,2022-08-28T13:00:00Z,0,Ashley Young,19,0,0,0,Defender,0,4,0,12452,2,1,0,0.0,0,-1396,617,2013,45,True,0
598,0,0,0,0,0.0,538,41,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,Ashley Young,1,0,0,0,Defender,0,5,0,12770,2,1,2,0.0,0,-664,679,1343,45,False,0
599,0,0,12,0,0.5,538,51,1,0,1.6,15.4,2022-09-03T16:30:00Z,63,Ashley Young,13,0,0,0,Defender,0,6,0,12511,2,1,1,0.0,2,-814,501,1315,44,True,0
600,0,0,19,1,19.7,538,71,0,0,3.9,10.0,2022-09-16T19:00:00Z,90,Ashley Young,17,0,0,0,Defender,0,8,0,14923,2,0,1,9.0,5,654,1050,396,44,True,1
601,0,2,33,1,61.9,538,85,0,0,9.0,21.8,2022-10-02T15:30:00Z,90,Ashley Young,11,0,0,0,Defender,0,9,0,15944,2,0,0,6.0,8,957,1875,918,44,False,0
602,0,3,25,0,16.9,538,99,1,1,8.0,47.8,2022-10-10T19:00:00Z,90,Ashley Young,16,0,0,0,Defender,0,10,0,29927,2,1,1,15.0,11,11463,13303,1840,44,False,0
603,0,0,13,0,12.0,538,101,2,0,2.6,13.6,2022-10-16T13:00:00Z,90,Ashley Young,6,0,0,0,Defender,0,11,0,87905,2,2,0,0.0,1,53596,57716,4120,44,True,0
604,0,0,0,0,0.0,638,85,0,0,0.0,0.0,2022-10-02T15:30:00Z,0,Lamare Bogarde,11,0,0,0,Defender,0,9,0,0,2,0,0,0.0,0,0,0,0,40,False,0
605,0,0,0,0,0.0,638,99,0,0,0.0,0.0,2022-10-10T19:00:00Z,0,Lamare Bogarde,16,0,0,0,Defender,0,10,0,1284,2,1,1,0.0,0,807,927,120,40,False,0
606,0,0,0,0,0.0,638,101,0,0,0.0,0.0,2022-10-16T13:00:00Z,0,Lamare Bogarde,6,0,0,0,Defender,0,11,0,2292,2,2,0,0.0,0,568,818,250,40,True,0
607,0,0,13,1,1.3,57,2,0,0,1.2,6.2,2022-08-06T14:00:00Z,90,Adam Smith,2,0,0,0,Defender,0,1,0,12696,3,0,2,4.0,5,0,0,0,45,True,1
608,0,0,5,0,4.6,57,17,4,0,4.1,16.4,2022-08-13T14:00:00Z,90,Adam Smith,13,0,0,0,Defender,0,2,0,16539,3,0,4,20.0,-1,-284,1645,1929,45,False,1
609,0,0,13,0,30.6,57,21,3,0,5.0,19.4,2022-08-20T16:30:00Z,90,Adam Smith,1,0,0,0,Defender,0,3,0,15593,3,3,0,0.0,0,-1916,663,2579,45,True,1
610,0,0,-1,0,0.1,57,36,5,0,0.6,5.4,2022-08-27T14:00:00Z,45,Adam Smith,12,0,0,0,Defender,0,4,0,14900,3,0,9,0.0,-2,-1574,419,1993,44,False,1
611,0,0,21,1,1.0,57,42,0,0,1.5,12.0,2022-08-31T18:30:00Z,90,Adam Smith,20,0,0,0,Defender,0,5,0,13666,3,0,0,2.0,6,-1555,237,1792,44,True,0
612,0,0,12,0,2.1,57,58,2,0,1.4,11.6,2022-09-03T14:00:00Z,90,Adam Smith,16,0,0,0,Defender,0,6,0,14330,3,3,2,0.0,1,15,972,957,44,False,0
613,0,0,7,0,0.4,57,77,1,0,1.0,10.0,2022-09-17T14:00:00Z,90,Adam Smith,15,0,0,0,Defender,0,8,0,14138,3,1,1,0.0,2,-141,364,505,44,False,0
614,0,2,30,1,15.3,57,82,0,0,3.1,15.6,2022-10-01T14:00:00Z,90,Adam Smith,4,0,0,0,Defender,0,9,0,14768,3,0,0,0.0,8,339,1165,826,44,True,0
615,0,0,14,0,1.0,57,92,1,0,1.3,11.6,2022-10-08T14:00:00Z,90,Adam Smith,10,0,0,0,Defender,0,10,0,17183,3,1,2,0.0,2,1930,3148,1218,44,True,0
616,0,0,7,0,0.6,57,103,2,0,6.1,27.2,2022-10-15T14:00:00Z,90,Adam Smith,9,0,0,0,Defender,0,11,0,20699,3,2,2,33.0,1,3188,4517,1329,44,False,0
617,0,0,3,0,0.0,58,2,0,0,0.0,0.0,2022-08-06T14:00:00Z,1,Junior Stanislas,2,0,0,0,Midfielder,0,1,0,9491,3,0,2,0.0,1,0,0,0,50,True,0
618,0,0,2,0,0.3,58,17,1,0,0.0,0.0,2022-08-13T14:00:00Z,27,Junior Stanislas,13,0,0,0,Midfielder,0,2,0,8333,3,0,4,1.0,1,-1913,240,2153,50,False,0
619,0,0,0,0,0.0,58,21,0,0,0.0,0.0,2022-08-20T16:30:00Z,0,Junior Stanislas,1,0,0,0,Midfielder,0,3,0,7382,3,3,0,0.0,0,-1351,677,2028,49,True,0
620,0,0,0,0,0.0,58,36,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,Junior Stanislas,12,0,0,0,Midfielder,0,4,0,5341,3,0,9,0.0,0,-2093,103,2196,49,False,0
621,0,0,0,0,0.0,58,42,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,Junior Stanislas,20,0,0,0,Midfielder,0,5,0,4111,3,0,0,0.0,0,-1263,50,1313,48,True,0
622,0,0,0,0,0.0,58,58,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,Junior Stanislas,16,0,0,0,Midfielder,0,6,0,3354,3,3,2,0.0,0,-786,40,826,48,False,0
623,0,0,0,0,0.0,58,77,0,0,0.0,0.0,2022-09-17T14:00:00Z,0,Junior Stanislas,15,0,0,0,Midfielder,0,8,0,2825,3,1,1,0.0,0,-180,23,203,48,False,0
624,0,0,0,0,0.0,58,82,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,Junior Stanislas,4,0,0,0,Midfielder,0,9,0,2885,3,0,0,0.0,0,-52,107,159,48,True,0
625,0,0,0,0,0.0,58,92,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,Junior Stanislas,10,0,0,0,Midfielder,0,10,0,2751,3,1,2,0.0,0,-159,90,249,48,True,0
626,0,0,0,0,0.0,58,103,0,0,0.0,0.0,2022-10-15T14:00:00Z,0,Junior Stanislas,9,0,0,0,Midfielder,0,11,0,2588,3,2,2,0.0,0,-166,20,186,48,False,0
627,0,0,0,0,0.0,59,2,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,Ryan Fredericks,2,0,0,0,Defender,0,1,0,3897,3,0,2,0.0,0,0,0,0,45,True,0
628,0,0,0,0,0.0,59,17,0,0,0.0,0.0,2022-08-13T14:00:00Z,0,Ryan Fredericks,13,0,0,0,Defender,0,2,0,2921,3,0,4,0.0,0,-1010,56,1066,45,False,0
629,0,0,0,0,0.0,59,21,0,0,0.0,0.0,2022-08-20T16:30:00Z,0,Ryan Fredericks,1,0,0,0,Defender,0,3,0,2408,3,3,0,0.0,0,-580,47,627,44,True,0
630,0,0,0,0,0.0,59,36,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,Ryan Fredericks,12,0,0,0,Defender,0,4,0,2189,3,0,9,0.0,0,-260,99,359,44,False,0
631,0,0,3,0,0.3,59,42,0,0,0.5,4.2,2022-08-31T18:30:00Z,21,Ryan Fredericks,20,0,0,0,Defender,0,5,0,1939,3,0,0,0.0,1,-253,15,268,44,True,0
632,0,0,3,0,1.2,59,58,0,0,0.6,4.8,2022-09-03T14:00:00Z,45,Ryan Fredericks,16,0,0,0,Defender,0,6,0,2048,3,3,2,0.0,1,-66,81,147,44,False,0
633,0,0,0,0,0.0,59,77,0,0,0.0,0.0,2022-09-17T14:00:00Z,0,Ryan Fredericks,15,0,0,0,Defender,0,8,0,2395,3,1,1,0.0,0,37,96,59,44,False,0
634,0,0,0,0,0.0,59,82,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,Ryan Fredericks,4,0,0,0,Defender,0,9,0,2250,3,0,0,0.0,0,-164,60,224,44,True,0
635,0,0,3,0,3.7,59,92,1,0,0.7,0.8,2022-10-08T14:00:00Z,71,Ryan Fredericks,10,0,0,0,Defender,0,10,0,2120,3,1,2,2.0,1,-133,26,159,44,True,1
636,0,0,8,0,0.5,59,103,2,0,0.8,7.6,2022-10-15T14:00:00Z,90,Ryan Fredericks,9,0,0,0,Defender,0,11,0,2397,3,2,2,0.0,1,190,254,64,44,False,0
637,0,0,0,0,0.0,60,2,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,David Brooks,2,0,0,0,Midfielder,0,1,0,4165,3,0,2,0.0,0,0,0,0,55,True,0
638,0,0,0,0,0.0,60,17,0,0,0.0,0.0,2022-08-13T14:00:00Z,0,David Brooks,13,0,0,0,Midfielder,0,2,0,3044,3,0,4,0.0,0,-1198,95,1293,55,False,0
639,0,0,0,0,0.0,60,21,0,0,0.0,0.0,2022-08-20T16:30:00Z,0,David Brooks,1,0,0,0,Midfielder,0,3,0,2207,3,3,0,0.0,0,-874,37,911,54,True,0
640,0,0,0,0,0.0,60,36,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,David Brooks,12,0,0,0,Midfielder,0,4,0,1872,3,0,9,0.0,0,-385,76,461,54,False,0
641,0,0,0,0,0.0,60,42,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,David Brooks,20,0,0,0,Midfielder,0,5,0,1668,3,0,0,0.0,0,-215,43,258,54,True,0
642,0,0,0,0,0.0,60,58,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,David Brooks,16,0,0,0,Midfielder,0,6,0,1511,3,3,2,0.0,0,-179,39,218,53,False,0
643,0,0,0,0,0.0,60,77,0,0,0.0,0.0,2022-09-17T14:00:00Z,0,David Brooks,15,0,0,0,Midfielder,0,8,0,1423,3,1,1,0.0,0,-4,49,53,53,False,0
644,0,0,0,0,0.0,60,82,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,David Brooks,4,0,0,0,Midfielder,0,9,0,1382,3,0,0,0.0,0,-47,58,105,53,True,0
645,0,0,0,0,0.0,60,92,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,David Brooks,10,0,0,0,Midfielder,0,10,0,1323,3,1,2,0.0,0,-68,20,88,53,True,0
646,0,0,0,0,0.0,60,103,0,0,0.0,0.0,2022-10-15T14:00:00Z,0,David Brooks,9,0,0,0,Midfielder,0,11,0,1286,3,2,2,0.0,0,-43,34,77,53,False,0
647,0,0,0,0,0.0,61,2,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,Jamal Lowe,2,0,0,0,Midfielder,0,1,0,4561,3,0,2,0.0,0,0,0,0,55,True,0
648,0,0,3,0,0.0,61,17,0,0,0.0,0.0,2022-08-13T14:00:00Z,1,Jamal Lowe,13,0,0,0,Midfielder,0,2,0,4570,3,0,4,0.0,1,-944,190,1134,55,False,0
649,0,0,0,0,0.0,61,21,0,0,0.0,0.0,2022-08-20T16:30:00Z,0,Jamal Lowe,1,0,0,0,Midfielder,0,3,0,4190,3,3,0,0.0,0,-662,124,786,54,True,0
650,0,0,0,0,0.0,61,36,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,Jamal Lowe,12,0,0,0,Midfielder,0,4,0,3557,3,0,9,0.0,0,-734,61,795,54,False,0
651,0,0,0,0,0.0,61,42,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,Jamal Lowe,20,0,0,0,Midfielder,0,5,0,3010,3,0,0,0.0,0,-563,9,572,53,True,0
652,0,0,0,0,0.0,61,58,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,Jamal Lowe,16,0,0,0,Midfielder,0,6,0,2913,3,3,2,0.0,0,-232,69,301,53,False,0
653,0,0,0,0,0.0,61,77,0,0,0.0,0.0,2022-09-17T14:00:00Z,0,Jamal Lowe,15,0,0,0,Midfielder,0,8,0,3019,3,1,1,0.0,0,-7,83,90,53,False,0
654,0,0,0,0,0.0,61,82,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,Jamal Lowe,4,0,0,0,Midfielder,0,9,0,3028,3,0,0,0.0,0,-73,109,182,53,True,0
655,0,0,0,0,0.0,61,92,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,Jamal Lowe,10,0,0,0,Midfielder,0,10,0,3006,3,1,2,0.0,0,-102,84,186,52,True,0
656,0,0,0,0,0.0,61,103,0,0,0.0,0.0,2022-10-15T14:00:00Z,0,Jamal Lowe,9,0,0,0,Midfielder,0,11,0,2962,3,2,2,0.0,0,-98,43,141,52,False,0
657,0,0,27,1,5.8,62,2,0,1,5.8,35.0,2022-08-06T14:00:00Z,90,Kieffer Moore,2,0,0,0,Forward,0,1,0,20629,3,0,2,17.0,6,0,0,0,55,True,0
658,0,0,5,0,11.8,62,17,4,0,2.1,5.2,2022-08-13T14:00:00Z,89,Kieffer Moore,13,0,0,0,Forward,0,2,0,88006,3,0,4,4.0,2,37863,48582,10719,55,False,0
659,0,0,2,0,11.7,62,21,3,0,2.7,0.0,2022-08-20T16:30:00Z,90,Kieffer Moore,1,0,0,0,Forward,0,3,0,126006,3,3,0,16.0,2,29006,55705,26699,55,True,0
660,0,0,7,0,1.8,62,36,9,0,3.8,11.4,2022-08-27T14:00:00Z,90,Kieffer Moore,12,0,0,0,Forward,0,4,0,127591,3,0,9,25.0,2,-1952,22293,24245,55,False,0
661,0,0,4,0,0.3,62,42,0,0,0.1,1.0,2022-08-31T18:30:00Z,13,Kieffer Moore,20,0,0,0,Forward,0,5,0,129837,3,0,0,0.0,1,-1470,20754,22224,55,True,0
662,0,0,2,0,0.1,62,58,0,0,0.0,0.0,2022-09-03T14:00:00Z,1,Kieffer Moore,16,0,0,0,Forward,0,6,0,107105,3,3,2,0.0,1,-23214,4920,28134,55,False,0
663,0,0,3,0,0.1,62,77,0,0,0.0,0.0,2022-09-17T14:00:00Z,1,Kieffer Moore,15,0,0,0,Forward,0,8,0,82606,3,1,1,0.0,1,-7907,836,8743,55,False,0
664,0,0,5,1,13.1,62,82,0,0,2.1,3.6,2022-10-01T14:00:00Z,71,Kieffer Moore,4,0,0,0,Forward,0,9,0,77116,3,0,0,4.0,2,-8274,2226,10500,55,True,0
665,0,0,4,0,0.0,62,92,0,0,0.4,2.0,2022-10-08T14:00:00Z,1,Kieffer Moore,10,0,0,0,Forward,0,10,0,74657,3,1,2,2.0,1,-3013,4830,7843,55,True,0
666,0,0,3,0,0.1,62,103,0,0,0.0,0.0,2022-10-15T14:00:00Z,1,Kieffer Moore,9,0,0,0,Forward,0,11,0,69450,3,2,2,0.0,1,-5318,1199,6517,55,False,0
667,0,0,0,0,0.0,63,2,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,Emiliano Marcondes,2,0,0,0,Midfielder,0,1,0,1706,3,0,2,0.0,0,0,0,0,50,True,0
668,0,0,0,0,0.0,63,17,0,0,0.0,0.0,2022-08-13T14:00:00Z,0,Emiliano Marcondes,13,0,0,0,Midfielder,0,2,0,1891,3,0,4,0.0,0,-309,72,381,50,False,0
669,0,0,0,0,0.0,63,21,0,0,0.0,0.0,2022-08-20T16:30:00Z,0,Emiliano Marcondes,1,0,0,0,Midfielder,0,3,0,1813,3,3,0,0.0,0,-293,94,387,49,True,0
670,0,0,3,0,0.0,63,36,1,0,0.1,1.2,2022-08-27T14:00:00Z,8,Emiliano Marcondes,12,0,0,0,Midfielder,0,4,0,1737,3,0,9,0.0,1,-198,40,238,49,False,0
671,0,0,0,0,0.0,63,42,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,Emiliano Marcondes,20,0,0,0,Midfielder,0,5,0,1790,3,0,0,0.0,0,-88,81,169,49,True,0
672,0,0,0,0,0.0,63,58,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,Emiliano Marcondes,16,0,0,0,Midfielder,0,6,0,1822,3,3,2,0.0,0,-83,75,158,48,False,0
673,0,0,0,0,0.0,63,77,0,0,0.0,0.0,2022-09-17T14:00:00Z,0,Emiliano Marcondes,15,0,0,0,Midfielder,0,8,0,1876,3,1,1,0.0,0,-9,50,59,48,False,0
674,0,0,0,0,0.0,63,82,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,Emiliano Marcondes,4,0,0,0,Midfielder,0,9,0,1907,3,0,0,0.0,0,-30,63,93,48,True,0
675,0,0,0,0,0.0,63,92,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,Emiliano Marcondes,10,0,0,0,Midfielder,0,10,0,1967,3,1,2,0.0,0,-3,100,103,48,True,0
676,0,0,0,0,0.0,63,103,0,0,0.0,0.0,2022-10-15T14:00:00Z,0,Emiliano Marcondes,9,0,0,0,Midfielder,0,11,0,1912,3,2,2,0.0,0,-84,35,119,48,False,0
677,0,2,30,1,0.2,64,2,0,1,5.9,42.0,2022-08-06T14:00:00Z,90,Jefferson Lerma Solís,2,0,0,0,Midfielder,0,1,0,3496,3,0,2,17.0,10,0,0,0,50,True,0
678,0,0,8,0,0.0,64,17,4,0,0.7,7.0,2022-08-13T14:00:00Z,90,Jefferson Lerma Solís,13,1,0,0,Midfielder,0,2,0,132873,3,0,4,0.0,0,67096,79355,12259,50,False,0
679,0,0,13,0,2.3,64,21,3,0,1.6,8.4,2022-08-20T16:30:00Z,90,Jefferson Lerma Solís,1,0,0,0,Midfielder,0,3,0,106121,3,3,0,5.0,2,-23920,12600,36520,50,True,0
680,0,0,8,0,0.3,64,36,9,0,1.0,4.0,2022-08-27T14:00:00Z,90,Jefferson Lerma Solís,12,0,0,0,Midfielder,0,4,0,88836,3,0,9,6.0,2,-19906,2878,22784,50,False,0
681,0,0,13,1,4.8,64,42,0,0,1.8,10.6,2022-08-31T18:30:00Z,90,Jefferson Lerma Solís,20,0,0,0,Midfielder,0,5,0,79649,3,0,0,3.0,3,-10415,2135,12550,50,True,0
682,0,0,13,0,7.5,64,58,2,0,2.0,10.4,2022-09-03T14:00:00Z,90,Jefferson Lerma Solís,16,0,0,0,Midfielder,0,6,0,76528,3,3,2,2.0,2,-4403,4489,8892,50,False,0
683,0,0,7,0,2.6,64,77,1,0,2.2,19.0,2022-09-17T14:00:00Z,90,Jefferson Lerma Solís,15,0,0,0,Midfielder,0,8,0,71101,3,1,1,0.0,2,-484,2563,3047,50,False,0
684,0,0,9,1,4.8,64,82,0,0,5.6,11.4,2022-10-01T14:00:00Z,90,Jefferson Lerma Solís,4,0,0,0,Midfielder,0,9,0,67911,3,0,0,40.0,2,-3583,2344,5927,50,True,1
685,0,0,13,0,12.4,64,92,1,0,2.6,12.0,2022-10-08T14:00:00Z,90,Jefferson Lerma Solís,10,0,0,0,Midfielder,0,10,0,64003,3,1,2,2.0,2,-4103,1801,5904,50,True,0
686,0,0,23,0,0.6,64,103,2,1,8.6,47.8,2022-10-15T14:00:00Z,90,Jefferson Lerma Solís,9,0,0,0,Midfielder,0,11,0,61376,3,2,2,38.0,7,-2889,979,3868,50,False,0
687,0,0,0,0,0.0,65,2,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,Jack Stacey,2,0,0,0,Defender,0,1,0,4613,3,0,2,0.0,0,0,0,0,45,True,0
688,0,0,5,0,4.6,65,17,4,0,1.1,6.6,2022-08-13T14:00:00Z,90,Jack Stacey,13,0,0,0,Defender,0,2,0,4856,3,0,4,0.0,-1,-764,87,851,45,False,1
689,0,0,0,0,0.0,65,21,0,0,0.0,0.0,2022-08-20T16:30:00Z,0,Jack Stacey,1,0,0,0,Defender,0,3,0,4750,3,3,0,0.0,0,-604,104,708,44,True,0
690,0,0,0,0,0.0,65,36,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,Jack Stacey,12,0,0,0,Defender,0,4,0,4647,3,0,9,0.0,0,-392,114,506,44,False,0
691,0,0,0,0,0.0,65,42,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,Jack Stacey,20,0,0,0,Defender,0,5,0,4551,3,0,0,0.0,0,-307,85,392,44,True,0
692,0,0,3,0,0.0,65,58,0,0,0.0,0.0,2022-09-03T14:00:00Z,1,Jack Stacey,16,0,0,0,Defender,0,6,0,4533,3,3,2,0.0,1,-266,104,370,43,False,0
693,0,0,6,0,0.0,65,77,0,0,0.5,5.0,2022-09-17T14:00:00Z,3,Jack Stacey,15,0,0,0,Defender,0,8,0,4632,3,1,1,0.0,1,-86,72,158,43,False,0
694,0,0,0,0,0.0,65,82,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,Jack Stacey,4,0,0,0,Defender,0,9,0,4652,3,0,0,0.0,0,-53,149,202,43,True,0
695,0,0,3,0,1.0,65,92,0,0,0.6,4.6,2022-10-08T14:00:00Z,18,Jack Stacey,10,0,0,0,Defender,0,10,0,4743,3,1,2,0.0,1,-24,214,238,43,True,0
696,0,0,3,0,0.0,65,103,0,0,0.2,2.0,2022-10-15T14:00:00Z,1,Jack Stacey,9,0,0,0,Defender,0,11,0,4805,3,2,2,0.0,1,-34,188,222,43,False,0
697,0,0,2,1,0.6,66,2,0,0,4.8,4.4,2022-08-06T14:00:00Z,90,Dominic Solanke,2,0,0,0,Forward,0,1,0,102656,3,0,2,43.0,2,0,0,0,60,True,0
698,0,0,0,0,0.0,66,17,0,0,0.0,0.0,2022-08-13T14:00:00Z,0,Dominic Solanke,13,0,0,0,Forward,0,2,0,98173,3,0,4,0.0,0,-12892,6938,19830,60,False,0
699,0,0,0,0,0.0,66,21,0,0,0.0,0.0,2022-08-20T16:30:00Z,0,Dominic Solanke,1,0,0,0,Forward,0,3,0,62582,3,3,0,0.0,0,-35806,979,36785,59,True,0
700,0,0,1,0,1.4,66,36,4,0,0.3,0.0,2022-08-27T14:00:00Z,45,Dominic Solanke,12,0,0,0,Forward,0,4,0,47145,3,0,9,2.0,1,-16512,382,16894,58,False,0
701,0,0,3,1,1.9,66,42,0,0,6.2,18.2,2022-08-31T18:30:00Z,90,Dominic Solanke,20,0,0,0,Forward,0,5,0,42279,3,0,0,42.0,2,-5593,1646,7239,58,True,0
702,1,3,42,0,13.7,66,58,2,1,8.8,51.2,2022-09-03T14:00:00Z,90,Dominic Solanke,16,0,0,0,Forward,0,6,0,37831,3,3,2,23.0,12,-4965,2095,7060,57,False,0
703,0,0,7,0,0.3,66,77,1,0,2.0,9.2,2022-09-17T14:00:00Z,90,Dominic Solanke,15,0,0,0,Forward,0,8,0,50048,3,1,1,10.0,2,2274,8845,6571,57,False,0
704,0,0,5,1,21.7,66,82,0,0,3.6,6.2,2022-10-01T14:00:00Z,90,Dominic Solanke,4,0,0,0,Forward,0,9,0,127893,3,0,0,8.0,2,74179,94385,20206,57,True,0
705,2,0,17,0,11.2,66,92,1,0,5.5,15.4,2022-10-08T14:00:00Z,90,Dominic Solanke,10,0,0,0,Forward,0,10,0,159908,3,1,2,28.0,8,31439,47368,15929,57,True,0
706,1,3,36,0,13.6,66,103,2,1,11.0,54.4,2022-10-15T14:00:00Z,88,Dominic Solanke,9,0,0,0,Forward,0,11,0,212134,3,2,2,42.0,12,48864,59167,10303,57,False,0
707,0,0,4,0,0.3,67,2,0,0,0.8,7.2,2022-08-06T14:00:00Z,18,Lewis Cook,2,0,0,0,Midfielder,0,1,0,4802,3,0,2,0.0,1,0,0,0,50,True,0
708,0,0,7,0,0.6,67,17,3,0,0.4,3.0,2022-08-13T14:00:00Z,63,Lewis Cook,13,0,0,0,Midfielder,0,2,0,5294,3,0,4,0.0,2,-559,255,814,50,False,0
709,0,0,2,0,1.8,67,21,1,0,1.2,10.2,2022-08-20T16:30:00Z,45,Lewis Cook,1,0,0,0,Midfielder,0,3,0,5332,3,3,0,0.0,1,-462,374,836,50,True,0
710,0,0,11,0,0.3,67,36,7,0,0.7,6.4,2022-08-27T14:00:00Z,76,Lewis Cook,12,0,0,0,Midfielder,0,4,0,5132,3,0,9,0.0,2,-509,265,774,49,False,0
711,0,0,11,1,0.9,67,42,0,0,0.9,8.0,2022-08-31T18:30:00Z,90,Lewis Cook,20,0,0,0,Midfielder,0,5,0,5329,3,0,0,0.0,3,-110,398,508,49,True,0
712,1,1,28,0,22.8,67,58,2,0,6.9,38.4,2022-09-03T14:00:00Z,90,Lewis Cook,16,0,0,0,Midfielder,0,6,0,5639,3,3,2,8.0,6,16,531,515,49,False,0
713,0,0,13,0,10.7,67,77,1,0,2.5,14.2,2022-09-17T14:00:00Z,90,Lewis Cook,15,0,0,0,Midfielder,0,8,0,7848,3,1,1,0.0,2,487,808,321,49,False,0
714,0,0,10,1,2.1,67,82,0,0,0.7,5.2,2022-10-01T14:00:00Z,90,Lewis Cook,4,0,0,0,Midfielder,0,9,0,8649,3,0,0,0.0,3,706,1539,833,49,True,0
715,0,0,14,0,26.9,67,92,1,0,4.5,8.4,2022-10-08T14:00:00Z,90,Lewis Cook,10,0,0,0,Midfielder,0,10,0,9192,3,1,2,10.0,2,346,1406,1060,49,True,0
716,0,0,18,0,43.1,67,103,2,0,6.2,18.4,2022-10-15T14:00:00Z,90,Lewis Cook,9,0,0,0,Midfielder,0,11,0,9098,3,2,2,0.0,2,-219,716,935,49,False,0
717,0,0,3,1,1.3,68,2,0,0,0.6,4.2,2022-08-06T14:00:00Z,71,Ben Pearson,2,0,0,0,Midfielder,0,1,0,14038,3,0,2,0.0,2,0,0,0,45,True,1
718,0,0,12,0,0.9,68,17,4,0,1.7,8.8,2022-08-13T14:00:00Z,90,Ben Pearson,13,0,0,0,Midfielder,0,2,0,34423,3,0,4,7.0,2,8900,13090,4190,45,False,0
719,0,0,0,0,0.3,68,21,2,0,0.1,0.8,2022-08-20T16:30:00Z,45,Ben Pearson,1,0,0,0,Midfielder,0,3,0,59240,3,3,0,0.0,1,18338,31808,13470,45,True,0
720,0,0,3,0,0.0,68,36,1,0,0.0,0.0,2022-08-27T14:00:00Z,4,Ben Pearson,12,0,0,0,Midfielder,0,4,0,52848,3,0,9,0.0,1,-5840,4428,10268,45,False,0
721,0,0,0,0,0.0,68,42,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,Ben Pearson,20,0,0,0,Midfielder,0,5,0,42597,3,0,0,0.0,0,-10391,602,10993,45,True,0
722,0,0,0,0,0.0,68,58,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,Ben Pearson,16,0,0,0,Midfielder,0,6,0,35855,3,3,2,0.0,0,-7043,173,7216,45,False,0
