chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,full_name
0.0,0.0,78356,0,0,-4,4,0,4,0.0,0.0,0,Charlie,0.0,415,False,Joined QPR on loan until the end of the season on 9/1. - Expected back 01 Jul,2021-01-09T23:30:21.212858Z,51,78356.jpg,1.0,Austin,0.2,False,,u,18,35,5,16185,0,72298,146,0.0,1.0,Austin,135,0,0,0,5,0,0,0,0,0,0,0,10,20.0,3.9,26.0,5.0,415,48,413,60,334,55,417,55,,,,,,,Charlie Austin
0.0,0.0,82078,0,0,-2,2,0,4,0.0,0.0,0,Kenneth,0.0,416,False,Joined Millwall on loan until January on 16/10,2020-09-06T03:00:11.234287Z,48,82078.jpg,0.0,Zohore,0.0,False,,u,18,35,0,3025,0,9061,13,0.0,0.0,Zohore,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,629,77,623,80,613,79,634,81,,,,,,,Kenneth Zohore
,,101982,0,0,0,0,1,1,0.3,0.3,2,Sam,1.3,417,False,,,45,101982.jpg,2.8,Johnstone,2.4,False,,a,18,35,62,346190,1036,232888,7471,0.3,13.8,Johnstone,1980,0,0,2,52,0,0,0,0,0,93,7,410,668.0,0.0,0.0,66.8,5,1,563,54,547,50,118,1,,,,,,,Sam Johnstone
100.0,100.0,108053,0,0,-1,1,0,2,-0.7,-0.7,1,Conor,0.3,418,False,,2020-12-01T23:30:25.810294Z,44,108053.jpg,2.6,Townsend,0.1,False,,a,18,35,26,12713,92,16355,66,0.1,5.9,Townsend,884,0,0,2,14,0,0,0,0,0,0,3,155,173.0,101.1,60.0,33.4,231,91,202,45,273,88,260,83,,,,,,,Conor Townsend
,,146426,0,0,-2,2,0,2,0.7,0.7,1,Oluwasemilogo Adesewo Ibidapo,1.7,419,False,,,48,146426.jpg,1.9,Ajayi,0.3,False,,a,18,35,41,30987,268,39881,926,0.4,8.5,Ajayi,1980,2,1,1,54,0,0,0,3,0,0,2,268,433.8,45.6,125.0,60.3,48,11,290,86,175,41,142,36,,,,,,,Oluwasemilogo Adesewo Ibidapo Ajayi
0.0,0.0,173809,0,0,0,0,0,3,0.0,0.0,0,Jonathan,0.0,420,False,Joined Birmingham City on a permanent deal on 28/8,2020-08-28T12:30:11.345089Z,45,173809.jpg,0.0,Leko,0.0,False,,u,18,35,0,1465,0,4080,13,0.0,0.0,Leko,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,576,217,566,219,550,216,584,220,,,,,,,Jonathan Leko
,,174593,0,0,-3,3,0,3,-1.0,-1.0,0,Kyle,0.0,421,False,,,47,174593.jpg,1.0,Edwards,0.0,False,,a,18,35,5,954,10,2757,20,0.0,1.1,Edwards,114,0,0,0,3,0,0,0,0,0,0,0,15,13.0,12.8,39.0,6.4,433,185,372,181,308,151,402,178,,,,,,,Kyle Edwards
,,176420,0,0,0,0,0,2,-0.5,-0.5,0,Darnell,0.5,422,False,,,45,176420.jpg,2.0,Furlong,0.2,False,,a,18,35,41,51521,76,47669,868,0.1,9.1,Furlong,1626,1,2,2,42,1,0,0,2,0,0,2,227,289.4,165.6,167.0,62.3,139,58,145,31,136,21,134,32,,,,,,,Darnell Furlong
0.0,0.0,195864,0,0,-2,2,0,3,0.0,0.0,0,Sam,0.0,423,False,Joined QPR on loan until the end of the season on 1/2,2021-02-02T00:00:26.397397Z,48,195864.jpg,1.0,Field,0.0,False,,u,18,35,3,928,0,2416,11,0.0,0.6,Field,61,0,0,0,2,0,0,0,0,0,0,0,16,20.0,0.5,0.0,2.0,414,178,439,197,619,253,443,191,,,,,,,Sam Field
,,216616,-1,1,-3,3,0,2,-0.5,-0.5,0,Dara,0.5,425,False,,,42,216616.jpg,0.8,O'Shea,0.2,False,,a,18,35,14,11068,45,23392,254,0.1,3.3,O'Shea,1383,0,0,0,43,0,0,0,2,0,0,0,165,305.8,56.7,38.0,40.3,126,50,263,69,311,106,230,72,,,,,,,Dara O'Shea
0.0,0.0,232427,0,0,-2,2,0,3,0.0,0.0,0,Rekeem,0.0,426,False,Joined Birmingham City on loan until the end of the season. - Expected back 24 May,2021-01-24T15:00:26.910743Z,43,232427.jpg,1.0,Harper,0.4,False,,u,18,35,2,66429,0,81583,1046,0.0,0.5,Harper,30,0,0,0,2,0,0,0,0,0,0,0,7,6.0,2.3,7.0,1.6,451,191,420,195,386,183,451,192,,,,,,,Rekeem Harper
100.0,100.0,18987,0,0,-4,4,0,3,0.3,0.3,1,Robert,1.3,428,False,,2021-01-29T18:30:22.895732Z,56,18987.jpg,1.4,Snodgrass,0.1,False,,a,18,35,11,3473,37,10562,93,0.2,2.0,Snodgrass,411,0,0,0,13,0,0,0,1,0,0,0,62,59.2,51.1,30.0,13.9,356,156,274,155,327,160,354,163,,,,,,,Robert Snodgrass
,,179830,0,0,-5,5,0,3,-1.0,-1.0,0,Grady,0.0,446,False,,,50,179830.jpg,2.2,Diangana,0.2,False,,a,18,35,33,45206,21,76189,200,0.0,6.6,Diangana,1068,1,0,1,28,0,0,0,0,0,0,0,95,152.4,88.5,151.0,39.2,247,105,217,131,153,83,234,111,6.0,,,,,,Grady Diangana
100.0,100.0,210407,-1,1,-5,5,2,3,5.8,5.8,1,Matheus,6.8,481,False,,2020-12-06T15:00:25.943431Z,55,210407.jpg,3.9,Pereira,1.7,False,,a,18,35,75,391890,6408,476799,18777,1.2,13.6,Pereira,1372,5,4,2,39,0,0,0,2,1,0,8,282,361.6,456.5,232.0,105.1,87,29,21,17,93,53,46,29,1.0,,1.0,,1.0,,Matheus Pereira
0.0,0.0,183015,0,0,-2,2,0,2,0.0,0.0,0,Cedric,0.0,499,False,Joined Charleroi on loan until the end of the season on 1/2,2021-02-02T00:00:26.531821Z,43,183015.jpg,0.0,Kipre,0.0,False,,u,18,35,0,1228,0,4725,45,0.0,0.0,Kipre,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,542,210,529,211,508,201,552,210,,,,,,,Cedric Kipre
100.0,100.0,41135,0,0,-1,1,0,2,-1.0,-1.0,0,Branislav,0.0,530,False,,2020-11-08T14:30:17.320180Z,44,41135.jpg,1.6,Ivanovic,0.1,False,,a,18,35,18,19185,77,18085,159,0.0,4.1,Ivanovic,741,0,0,2,18,0,0,0,2,0,0,0,113,114.8,12.7,61.0,18.8,287,110,374,139,268,85,332,113,,,,,,,Branislav Ivanovic
100.0,100.0,232787,0,0,0,0,0,3,-0.2,-0.2,1,Conor,0.8,544,False,,2021-01-03T00:00:24.189740Z,55,232787.jpg,2.4,Gallagher,0.1,False,,a,18,35,41,18197,40,16918,169,0.1,7.5,Gallagher,1445,2,0,2,31,0,0,0,7,0,0,3,193,259.2,136.2,165.0,56.0,165,63,167,104,139,77,161,86,3.0,,,,,,Conor Gallagher
0.0,0.0,200878,0,0,-1,1,0,3,0.0,0.0,0,Filip,0.0,555,False,His season-long loan deal with West Brom was cancelled on 22/1,2021-01-24T15:00:27.165365Z,49,200878.jpg,1.5,Krovinovic,0.0,False,,u,18,35,17,1547,0,1708,10,0.0,3.5,Krovinovic,541,0,0,1,11,0,0,0,0,0,0,0,97,74.4,103.6,50.0,22.8,339,149,197,122,293,146,317,146,,,,,,,Filip Krovinovic
100.0,100.0,180294,-1,1,-3,3,0,4,0.2,0.2,2,Karlan,1.2,582,False,,2021-01-03T00:00:24.231542Z,57,180294.jpg,2.2,Grant,0.0,False,,a,18,35,36,13613,125,12724,174,0.2,6.3,Grant,1076,1,0,3,24,0,0,0,1,0,0,3,92,92.0,61.7,259.0,41.0,316,37,256,40,82,33,227,36,,,3.0,,,,Karlan Grant
,,38716,0,0,0,0,0,2,-0.8,-0.8,1,Lee,0.2,600,False,,,40,38716.jpg,0.3,Peltier,0.1,False,,a,18,35,1,8625,122,7009,158,0.0,0.2,Peltier,183,0,0,0,7,0,0,0,1,0,0,0,22,39.4,19.9,0.0,6.0,380,146,351,126,442,172,404,149,,,,,,,Lee Peltier
,,505265,0,0,0,0,0,4,-1.0,-1.0,0,Cheikh,0.0,621,False,,,45,505265.jpg,0.0,Diaby,0.1,False,,a,18,35,0,9052,498,5452,509,0.0,0.0,Diaby,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,612,75,602,78,588,76,617,79,,,,,,,Cheikh Diaby
,,11948,0,0,0,0,0,1,-1.0,-1.0,0,Andy,0.0,639,False,,,40,11948.jpg,0.0,Lonergan,0.0,False,,a,18,35,0,2614,132,866,93,0.0,0.0,Lonergan,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,489,39,468,10,439,5,499,39,,,,,,,Andy Lonergan
,,164011,0,0,0,0,0,4,2.7,2.7,2,Mbaye,3.7,648,False,,,60,164011.jpg,3.7,Diagne,0.1,False,,a,18,35,11,14680,1354,4952,1765,0.6,1.8,Diagne,202,0,2,0,4,0,0,0,0,0,0,0,23,30.8,27.0,56.0,11.4,394,45,333,48,280,52,370,48,,,,,,,Mbaye Diagne
,,101394,0,0,0,0,0,3,-0.5,-0.5,1,Okay,0.5,654,False,,,45,101394.jpg,1.0,Yokuslu,0.0,False,,a,18,35,1,176,34,63,19,0.1,0.2,Yokuslu,12,0,0,0,0,0,0,0,0,0,0,0,7,3.6,0.2,4.0,0.8,456,194,448,202,400,188,463,195,,,,,,,Okay Yokuslu
100.0,100.0,109322,0,0,0,0,1,3,2.6,3.1,3,Jesse,2.6,301,False,,2020-10-20T00:00:14.327114Z,60,109322.jpg,9.0,Lingard,3.1,False,,a,19,21,18,271863,21106,49751,29021,0.4,3.0,Lingard,180,2,0,1,1,0,0,0,0,0,0,3,54,82.2,50.3,67.0,19.9,330,142,278,158,258,131,329,154,5.0,,,,,,Jesse Lingard
100.0,100.0,18073,0,0,-4,4,0,3,0.7,1.2,1,Mark,0.7,427,False,,2020-11-06T10:00:16.292237Z,46,18073.jpg,1.1,Noble,0.3,False,,a,19,21,13,13296,133,135839,313,0.2,2.8,Noble,277,0,0,0,7,0,0,0,1,0,0,0,46,23.2,36.6,6.0,6.5,406,174,308,167,392,184,398,177,4.0,,,,1.0,,Mark Noble
,,19194,0,0,0,0,0,1,0.0,0.5,0,David,0.0,429,False,,,40,19194.jpg,0.0,Martin,6.1,False,,a,19,21,0,246384,476,336733,6205,0.0,0.0,Martin,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,491,41,470,12,441,7,501,41,,,,,,,David Martin
75.0,75.0,32259,0,0,-2,2,0,1,0.0,0.4,0,Darren,0.0,430,False,Knock - 75% chance of playing,2021-01-23T21:00:21.073598Z,43,32259.jpg,6.0,Randolph,0.2,False,,d,19,21,6,21411,48,25046,518,0.0,1.4,Randolph,90,0,0,1,0,0,0,0,0,0,2,0,23,13.6,0.0,0.0,1.4,429,30,512,36,491,32,454,30,,,,,,,Darren Randolph
100.0,100.0,37096,0,0,1,-1,1,1,3.0,3.5,6,Lukasz,3.0,431,False,,2021-01-01T20:00:19.159859Z,51,37096.jpg,4.0,Fabianski,3.9,False,,a,19,21,89,504999,4878,388888,8156,0.6,17.5,Fabianski,1980,0,0,7,28,0,1,0,2,0,60,9,402,440.6,0.0,0.0,44.1,45,13,646,67,640,65,214,13,,,,,,,Lukasz Fabianski
100.0,100.0,40669,0,0,0,0,2,2,2.7,3.2,5,Angelo,2.7,432,False,,2020-11-07T22:30:22.745009Z,50,40669.jpg,3.6,Ogbonna,2.8,False,,a,19,21,82,384926,4755,221988,6556,0.5,16.4,Ogbonna,2042,2,0,8,28,0,0,0,4,0,0,5,373,394.0,53.5,166.0,61.4,65,22,272,76,138,22,136,33,,,,,,,Angelo Ogbonna
0.0,0.0,40694,0,0,0,0,0,1,0.0,0.0,0,Roberto,0.0,433,False,Joined Real Valladolid on a permanent deal on 28/8,2020-08-28T09:00:07.307179Z,45,40694.jpg,0.0,Jimenez Gago,0.0,False,,u,19,21,0,415,0,984,3,0.0,0.0,Roberto,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,572,72,559,52,543,48,580,72,,,,,,,Roberto Jimenez Gago
0.0,0.0,54102,0,0,-1,1,0,3,0.0,0.0,0,Jack,0.0,434,False,"Left the club ""on a permanent basis"" on 5/10",2020-10-05T20:30:12.776224Z,49,54102.jpg,0.0,Wilshere,0.0,False,,u,19,21,0,1191,0,10206,8,0.0,0.0,Wilshere,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,638,254,632,255,624,254,643,255,,,,,,,Jack Wilshere
100.0,100.0,55459,0,0,7,-7,2,2,4.8,5.3,9,Aaron,4.8,435,True,,2020-11-06T10:00:16.308168Z,57,55459.jpg,4.6,Cresswell,24.8,False,,a,19,21,106,2524112,69393,756163,15571,0.8,18.6,Cresswell,2070,0,8,8,28,0,0,0,1,0,0,14,490,442.4,546.2,67.0,105.9,44,9,14,4,256,81,44,3,1.0,,1.0,,,,Aaron Cresswell
100.0,100.0,56377,0,0,-5,5,0,3,1.2,1.7,0,Andriy,1.2,436,False,,2020-11-15T17:30:21.383249Z,55,56377.jpg,1.1,Yarmolenko,0.1,False,,a,19,21,16,4493,30,17032,93,0.2,2.9,Yarmolenko,345,0,1,1,7,0,0,0,3,0,0,0,44,50.0,77.6,106.0,23.2,365,160,228,140,197,106,315,145,3.0,,,,,,Andriy Yarmolenko
100.0,100.0,57531,0,0,2,-2,1,4,5.8,6.3,2,Michail,5.8,437,False,,2020-12-04T14:00:25.318775Z,67,57531.jpg,4.3,Antonio,22.1,False,,a,19,21,65,2053469,38486,1024966,99515,0.9,9.7,Antonio,1066,5,3,4,14,0,0,0,1,0,0,11,182,282.6,164.5,601.0,104.4,143,14,147,23,23,11,50,14,,,,,2.0,,Michail Antonio
100.0,100.0,81012,0,0,-3,3,0,2,0.8,1.3,1,Ryan,0.8,438,False,,2021-01-01T20:00:19.178821Z,42,81012.jpg,1.8,Fredericks,0.2,False,,a,19,21,16,20437,325,52724,316,0.2,3.8,Fredericks,438,0,1,1,7,0,0,0,2,0,0,0,96,102.0,156.8,69.0,33.0,301,114,155,34,254,79,262,85,,,,,,,Ryan Fredericks
100.0,100.0,86934,0,0,-1,1,0,3,0.5,1.0,0,Manuel,0.5,439,False,,2020-12-21T22:30:16.397106Z,64,86934.jpg,1.7,Lanzini,0.1,False,,a,19,21,19,13151,151,14683,262,0.1,3.0,Lanzini,310,1,1,0,3,0,0,0,1,0,0,0,68,79.0,69.5,89.0,23.6,333,144,245,150,222,116,313,143,,,4.0,,3.0,,Manuel Lanzini
0.0,0.0,101537,0,0,-4,4,0,3,0.0,0.0,0,Felipe Anderson,0.0,440,False,Joined Porto on loan until the end of the season on 6/10. - Expected back 01 Jul,2020-10-07T10:30:13.510025Z,61,101537.jpg,1.0,Pereira Gomes,0.1,False,,u,19,21,2,4675,0,35187,31,0.0,0.3,Felipe Anderson,2,0,0,0,0,0,0,0,0,0,0,0,8,2.4,0.4,2.0,0.5,463,196,441,199,417,197,469,200,,,,,,,Felipe Anderson Pereira Gomes
0.0,0.0,103123,0,0,-4,4,0,4,0.0,0.0,0,Sébastien,0.0,441,False,Joined Ajax on a permanent deal on 8/1,2021-01-08T17:30:20.025700Z,61,103123.jpg,2.6,Haller,0.2,False,,u,19,21,41,60525,0,92979,228,0.0,6.7,Haller,932,3,0,3,12,0,0,0,0,0,0,4,113,169.6,131.6,361.0,66.2,234,27,171,25,54,25,120,27,,,,,,,Sébastien Haller
0.0,0.0,105717,0,0,-2,2,1,2,0.0,0.0,0,Arthur,0.0,442,False,Knee injury - Expected back 06 Mar,2020-12-11T01:00:24.001672Z,43,105717.jpg,3.7,Masuaku,0.4,False,,i,19,21,37,220879,20,229804,650,0.0,8.6,Masuaku,850,0,1,4,12,0,0,0,1,0,0,4,179,142.6,172.1,60.0,37.5,257,98,138,27,272,87,241,76,,,,,,,Arthur Masuaku
100.0,100.0,166640,0,0,-2,2,0,2,0.0,0.5,0,Fabián,0.0,443,False,,2021-01-15T18:00:24.754648Z,43,166640.jpg,3.3,Balbuena,0.8,False,,a,19,21,40,298913,400,269931,2657,0.0,9.3,Balbuena,1080,1,0,4,16,0,0,0,1,0,0,0,185,240.4,7.7,75.0,32.4,171,66,396,147,242,71,264,86,,,,,,,Fabián Balbuena
0.0,0.0,167522,0,0,0,0,0,4,0.0,0.0,0,Jordan,0.0,444,False,Joined Norwich City on a permanent deal on 24/8,2020-08-24T18:30:13.532593Z,55,167522.jpg,0.0,Hugill,0.0,False,,u,19,21,0,429,0,677,2,0.0,0.0,Hugill,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,656,82,657,85,657,85,661,86,,,,,,,Jordan Hugill
,,178186,0,0,-4,4,2,3,3.2,3.7,1,Jarrod,3.2,445,False,,,61,178186.jpg,3.8,Bowen,2.1,False,,a,19,21,87,695099,2092,684687,11508,0.5,14.3,Bowen,1676,5,3,6,22,0,0,0,0,0,0,5,268,325.4,351.8,514.0,119.2,113,40,42,33,32,17,35,22,2.0,,,,,,Jarrod Bowen
0.0,0.0,181008,0,0,0,0,0,4,0.0,0.0,0,Albian,0.0,447,False,Transferred to Celtic,2020-08-15T12:28:02.359786Z,55,181008.jpg,0.0,Ajeti,0.0,False,,u,19,21,0,663,0,828,1,0.0,0.0,Ajeti,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,657,83,658,86,658,86,662,87,,,,,,,Albian Ajeti
,,204480,0,0,-3,3,0,3,2.2,2.7,3,Declan,2.2,448,False,,,47,204480.jpg,2.4,Rice,2.2,False,,a,19,21,55,192652,2116,379116,4599,0.5,11.7,Rice,2070,0,1,8,28,0,0,0,2,0,0,0,355,351.6,292.7,193.0,84.1,96,35,63,44,114,63,77,44,,,2.0,,,,Declan Rice
100.0,,215439,0,0,4,-4,4,3,4.8,5.3,0,Tomas,4.8,449,False,,2021-02-06T21:00:26.764269Z,54,215439.jpg,4.6,Soucek,18.1,False,,a,19,21,106,2369486,28367,1329906,282138,0.9,19.6,Soucek,2070,8,1,8,28,0,0,0,3,1,0,15,366,582.0,129.4,667.0,137.9,10,5,175,108,19,11,24,16,,,,,,,Tomas Soucek
,,217593,-1,1,-6,6,0,3,2.3,2.8,0,Pablo,2.3,450,False,,,59,217593.jpg,3.6,Fornals,0.6,False,,a,19,21,76,274913,241,258647,2551,0.4,12.9,Fornals,1537,2,5,7,18,0,0,0,2,0,0,7,227,231.4,220.8,340.0,79.3,176,68,99,70,59,32,82,48,,,,,,,Pablo Fornals
100.0,100.0,219924,0,0,-2,2,0,2,0.0,0.5,0,Issa,0.0,451,False,,2021-01-11T23:00:19.329521Z,43,219924.jpg,1.0,Diop,0.4,False,,a,19,21,4,16013,206,97841,435,0.0,0.9,Diop,297,0,0,0,5,0,0,0,1,0,0,0,40,64.6,1.9,0.0,6.7,354,137,422,162,512,205,395,144,,,,,,,Issa Diop
,,222018,0,0,-1,1,0,2,0.2,0.7,0,Ben,0.2,452,False,,,39,222018.jpg,2.2,Johnson,2.5,False,,a,19,21,11,275388,814,290141,5017,0.1,2.8,Johnson,143,1,0,0,2,0,0,0,0,0,0,0,35,44.8,3.8,17.0,6.5,369,141,414,157,356,131,397,146,,,,,,,Ben Johnson
,,164555,0,0,2,-2,0,2,3.7,4.2,6,Vladimir,3.7,558,False,,,47,164555.jpg,3.9,Coufal,6.9,False,,a,19,21,74,847959,9760,321290,12597,0.8,15.7,Coufal,1704,0,4,6,24,0,0,0,2,0,0,9,367,388.2,400.1,105.0,89.6,67,23,33,7,198,48,66,11,,,,,,,Vladimir Coufal
,,60232,0,0,0,0,1,2,5.3,5.8,6,Craig,5.3,576,False,,,45,60232.jpg,5.5,Dawson,0.8,False,,a,19,21,44,78129,6944,17894,2082,1.2,9.8,Dawson,720,2,0,4,7,0,0,0,0,0,0,2,160,183.6,23.9,91.0,29.9,217,84,341,119,220,61,277,94,,,,,,,Craig Dawson
,,172841,0,0,0,0,0,3,2.5,3.0,1,Saïd,2.5,587,False,,,60,172841.jpg,2.3,Benrahma,0.2,False,,a,19,21,34,60705,844,49180,1828,0.4,5.7,Benrahma,838,0,3,2,11,0,0,0,0,0,0,0,122,141.4,201.3,255.0,59.9,259,110,117,82,84,47,145,76,,,3.0,,,,Saïd Benrahma
,,486870,0,0,0,0,0,2,0.0,0.5,0,Frederik,0.0,637,False,,,40,486870.jpg,0.0,Alves,0.0,False,,a,19,21,0,1237,184,517,105,0.0,0.0,Alves,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,519,201,502,202,474,186,529,201,,,,,,,Frederik Alves
,,461533,0,0,0,0,0,4,0.0,0.5,0,Ademipo,0.0,638,False,,,45,461533.jpg,0.0,Odubeko,0.0,False,,a,19,21,0,3401,251,1873,274,0.0,0.0,Odubeko,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,604,71,594,74,581,72,610,75,,,,,,,Ademipo Odubeko
,,19236,0,0,-2,2,0,1,0.0,-0.5,0,John,0.0,453,False,,,43,19236.jpg,0.0,Ruddy,0.2,False,,a,20,39,0,4938,73,15461,148,0.0,0.0,Ruddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,525,58,510,34,489,30,535,58,,,,,,,John Ruddy
100.0,100.0,19624,0,0,-3,3,0,3,3.2,2.7,3,João Filipe Iria,3.2,454,False,,2020-12-12T15:00:18.629977Z,52,19624.jpg,2.0,Santos Moutinho,0.9,False,,a,20,39,43,42703,557,204401,596,0.6,8.3,Moutinho,1489,1,0,3,27,0,0,0,3,1,0,3,247,278.8,409.4,46.0,73.7,147,55,32,26,300,149,95,55,1.0,,4.0,,,,João Filipe Iria Santos Moutinho
,,38533,0,0,-2,2,0,1,3.8,3.3,8,Rui Pedro,3.8,455,False,,,53,38533.jpg,3.3,dos Santos Patrício,4.4,False,,a,20,39,77,368712,1345,522488,4182,0.7,14.5,Patrício,2070,0,0,6,31,0,1,0,1,0,49,6,361,389.2,0.0,0.0,38.7,66,14,652,70,648,69,237,14,,,,,,,Rui Pedro dos Santos Patrício
0.0,0.0,41727,0,0,-1,1,0,2,0.0,0.0,0,Ryan,0.0,456,False,Joined Swansea City on a permanent deal on 16/10,2020-10-16T21:30:12.191173Z,44,41727.jpg,0.0,Bennett,0.1,False,,u,20,39,0,3905,0,27891,51,0.0,0.0,Bennett,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,556,216,542,217,523,209,565,216,,,,,,,Ryan Bennett
75.0,100.0,90585,0,0,-1,1,0,2,2.8,3.2,0,Willy,3.7,458,False,Hamstring injury - 75% chance of playing,2021-02-07T17:30:20.315021Z,54,90585.jpg,3.6,Boly,1.4,False,,d,20,39,58,156033,563,241934,3995,0.7,10.7,Boly,1440,1,1,5,21,0,0,0,1,0,0,4,293,338.8,31.9,117.0,48.8,102,39,324,107,183,44,199,56,,,,,,,Willy Boly
100.0,100.0,94147,0,0,-2,2,0,2,2.8,2.3,6,Conor,2.8,459,False,,2020-11-13T02:00:22.377295Z,48,94147.jpg,2.6,Coady,4.6,False,,a,20,39,57,399327,1679,702207,4659,0.6,11.9,Coady,1953,0,0,6,30,0,0,0,4,0,0,2,340,375.4,25.7,17.0,42.1,75,28,334,114,357,132,225,70,,,,,,,Conor Coady
0.0,0.0,102057,0,0,-3,3,0,4,0.0,0.0,0,Raúl,0.0,460,False,Head injury - Unknown return date,2020-11-29T21:30:19.440583Z,82,102057.jpg,4.3,Jiménez,4.7,False,,i,20,39,43,1158399,67,2202635,2051,0.0,5.2,Jiménez,824,4,1,4,10,1,0,0,0,0,0,7,148,177.4,96.2,275.0,55.0,223,24,207,34,77,30,167,29,,,,,1.0,,Raúl Jiménez
100.0,0.0,107613,0,0,-1,1,2,2,0.3,0.0,0,Romain,0.3,461,False,,2021-01-30T17:00:24.975122Z,49,107613.jpg,4.6,Saïss,5.3,False,,a,20,39,64,2173255,878,2198107,17877,0.1,13.1,Saïss,1237,3,0,4,21,0,0,0,0,0,0,9,259,337.4,38.1,207.0,58.4,105,41,304,97,104,11,149,40,,,3.0,,,,Romain Saïss
100.0,0.0,114128,0,0,-1,1,0,2,0.2,0.0,1,Jonathan,0.2,462,False,,2020-08-15T10:00:11.923392Z,54,114128.jpg,1.0,Castro Otto,0.0,False,,a,20,39,1,1122,197,2866,49,0.0,0.2,Jonny,45,0,0,0,0,0,0,0,0,0,0,0,6,13.2,1.8,0.0,1.5,432,168,423,163,650,234,453,170,,,,,,,Jonathan Castro Otto
0.0,0.0,141569,0,0,-2,2,0,4,0.0,0.0,0,Léo,0.0,463,False,Joined Grasshopper Club Zurich on loan until the end of next season on 22/9. - Expected back 01 Jul,2020-09-22T15:30:12.331538Z,48,141569.jpg,0.0,Bonatini,0.1,False,,u,20,39,0,8705,0,27957,37,0.0,0.0,Bonatini,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,631,79,625,82,616,81,636,83,,,,,,,Léo Bonatini
100.0,100.0,151589,0,0,-4,4,0,3,2.0,1.5,3,Leander,2.0,464,False,,2020-12-16T14:30:21.324457Z,46,151589.jpg,2.4,Dendoncker,0.5,False,,a,20,39,43,63451,596,183554,728,0.4,9.3,Dendoncker,1412,0,2,7,15,0,0,0,3,0,0,0,147,173.2,222.2,283.0,67.7,229,94,97,68,74,42,115,65,,,,,,,Leander Dendoncker
100.0,100.0,159533,0,0,-5,5,0,3,1.8,1.3,3,Adama,1.8,465,False,,2021-01-15T18:00:24.824968Z,60,159533.jpg,1.8,Traoré,5.0,False,,a,20,39,39,303446,653,1313494,3547,0.3,6.5,Traoré,1415,0,1,3,22,0,0,0,3,0,0,0,174,215.8,423.4,215.0,85.4,193,76,28,23,100,56,72,41,,,,,,,Adama Traoré
100.0,100.0,171317,0,0,-4,4,0,3,3.3,2.8,2,Rúben Diogo,3.3,466,False,,2021-01-16T15:00:28.371799Z,51,171317.jpg,2.6,da Silva Neves,1.2,False,,a,20,39,58,95577,2063,195554,2129,0.6,11.4,Neves,1551,3,0,5,26,0,0,0,5,0,0,4,308,407.0,264.9,286.0,95.9,60,20,74,52,71,40,57,34,4.0,,1.0,,2.0,,Rúben Diogo da Silva Neves
0.0,0.0,179456,0,0,-1,1,0,2,0.0,0.0,0,Oskar,0.0,467,False,Loaned to Grasshopper Club Zürich,2021-02-02T08:43:15.395562Z,39,179456.jpg,1.0,Buur,1.9,False,,u,20,39,1,256762,0,281558,4934,0.0,0.3,Buur,22,0,0,0,0,0,0,0,0,0,0,0,2,0.6,0.5,0.0,0.1,469,177,438,173,429,163,481,177,,,,,,,Oskar Buur
