assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,name,opponent_team,own_goals,penalties_missed,penalties_saved,position,red_cards,round,saves,selected,starts,team,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0.0,592,0.00,0.00,0.00,0.00,55,0,0,0.0,0.0,2022-09-03T11:30:00Z,0,Harvey Davies,8,0,0,0,Goalkeeper,0,6,0,1041,0,12,0,0,0.0,0,8,124,116,40,False,0
0,0,0,0,0.0,592,0.00,0.00,0.00,0.00,87,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,Harvey Davies,5,0,0,0,Goalkeeper,0,9,0,1769,0,12,3,3,0.0,0,35,131,96,40,True,0
0,0,0,0,0.0,592,0.00,0.00,0.00,0.00,91,0,0,0.0,0.0,2022-10-09T15:30:00Z,0,Harvey Davies,1,0,0,0,Goalkeeper,0,10,0,1968,0,12,2,3,0.0,0,12,101,89,40,False,0
0,0,0,0,0.0,592,0.00,0.00,0.00,0.00,106,0,0,0.0,0.0,2022-10-16T15:30:00Z,0,Harvey Davies,13,0,0,0,Goalkeeper,0,11,0,2070,0,12,0,1,0.0,0,-37,64,101,40,True,0
0,0,0,0,0.0,592,0.00,0.00,0.00,0.00,118,0,0,0.0,0.0,2022-10-19T18:30:00Z,0,Harvey Davies,19,0,0,0,Goalkeeper,0,12,0,2125,0,12,0,1,0.0,0,-27,43,70,40,True,0
0,0,0,0,0.0,592,0.00,0.00,0.00,0.00,126,0,0,0.0,0.0,2022-10-22T11:30:00Z,0,Harvey Davies,16,0,0,0,Goalkeeper,0,13,0,2139,0,12,0,1,0.0,0,-20,51,71,40,False,0
0,0,0,0,0.0,592,0.00,0.00,0.00,0.00,138,0,0,0.0,0.0,2022-10-29T18:45:00Z,0,Harvey Davies,11,0,0,0,Goalkeeper,0,14,0,2211,0,12,2,1,0.0,0,-23,49,72,40,True,0
0,0,0,0,0.0,592,0.00,0.00,0.00,0.00,148,0,0,0.0,0.0,2022-11-06T16:30:00Z,0,Harvey Davies,18,0,0,0,Goalkeeper,0,15,0,2281,0,12,2,1,0.0,0,-10,57,67,40,False,0
0,0,0,0,0.0,592,0.00,0.00,0.00,0.00,154,0,0,0.0,0.0,2022-11-12T15:00:00Z,0,Harvey Davies,17,0,0,0,Goalkeeper,0,16,0,2379,0,12,1,3,0.0,0,16,75,59,40,True,0
0,0,0,0,0.0,592,0.00,0.00,0.00,0.00,162,0,0,0.0,0.0,2022-12-26T17:30:00Z,0,Harvey Davies,2,0,0,0,Goalkeeper,0,17,0,2590,0,12,3,1,0.0,0,38,224,186,40,False,0
0,0,0,0,0.0,592,0.00,0.00,0.00,0.00,174,0,0,0.0,0.0,2022-12-30T20:00:00Z,0,Harvey Davies,10,0,0,0,Goalkeeper,0,18,0,2628,0,12,1,2,0.0,0,-15,36,51,40,True,0
0,0,0,0,0.0,592,0.00,0.00,0.00,0.00,183,0,0,0.0,0.0,2023-01-02T17:30:00Z,0,Harvey Davies,4,0,0,0,Goalkeeper,0,19,0,2645,0,12,1,3,0.0,0,-16,30,46,40,False,0
0,0,0,0,0.0,592,0.00,0.00,0.00,0.00,193,0,0,0.0,0.0,2023-01-14T15:00:00Z,0,Harvey Davies,5,0,0,0,Goalkeeper,0,20,0,2710,0,12,0,3,0.0,0,-6,53,59,40,False,0
0,0,0,0,0.0,592,0.00,0.00,0.00,0.00,207,0,0,0.0,0.0,2023-01-21T12:30:00Z,0,Harvey Davies,6,0,0,0,Goalkeeper,0,21,0,2765,0,12,0,0,0.0,0,-8,55,63,40,True,0
0,0,0,0,0.0,592,0.00,0.00,0.00,0.00,220,0,0,0.0,0.0,2023-02-04T15:00:00Z,0,Harvey Davies,20,0,0,0,Goalkeeper,0,22,0,2837,0,12,0,3,0.0,0,-25,50,75,40,False,0
0,0,0,0,0.0,592,0.00,0.00,0.00,0.00,227,0,0,0.0,0.0,2023-02-13T20:00:00Z,0,Harvey Davies,8,0,0,0,Goalkeeper,0,23,0,2865,0,12,0,2,0.0,0,-30,33,63,40,True,0
0,0,0,0,0.0,592,0.00,0.00,0.00,0.00,237,0,0,0.0,0.0,2023-02-18T17:30:00Z,0,Harvey Davies,15,0,0,0,Goalkeeper,0,24,0,2892,0,12,2,0,0.0,0,-11,30,41,40,False,0
0,0,0,0,0.0,592,0.00,0.00,0.00,0.00,242,0,0,0.0,0.0,2023-02-25T19:45:00Z,0,Harvey Davies,7,0,0,0,Goalkeeper,0,25,0,2878,0,12,0,0,0.0,0,-44,38,82,40,False,0
0,0,0,0,0.0,592,0.00,0.00,0.00,0.00,67,0,0,0.0,0.0,2023-03-01T20:00:00Z,0,Harvey Davies,20,0,0,0,Goalkeeper,0,25,0,2878,0,12,0,2,0.0,0,-44,38,82,40,True,0
0,0,0,0,0.0,592,0.00,0.00,0.00,0.00,256,0,0,0.0,0.0,2023-03-05T16:30:00Z,0,Harvey Davies,14,0,0,0,Goalkeeper,0,26,0,2927,0,12,0,7,0.0,0,-13,23,36,40,True,0
0,0,0,0,0.0,620,0.00,0.00,0.00,0.00,55,0,0,0.0,0.0,2022-09-03T11:30:00Z,0,Arthur Henrique Ramos de Oliveira Melo,8,0,0,0,Midfielder,0,6,0,2109,0,12,0,0,0.0,0,1728,2217,489,50,False,0
0,0,0,0,0.0,620,0.00,0.00,0.00,0.00,87,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,Arthur Henrique Ramos de Oliveira Melo,5,0,0,0,Midfielder,0,9,0,6038,0,12,3,3,0.0,0,-513,696,1209,50,True,0
0,0,0,0,0.0,620,0.00,0.00,0.00,0.00,91,0,0,0.0,0.0,2022-10-09T15:30:00Z,0,Arthur Henrique Ramos de Oliveira Melo,1,0,0,0,Midfielder,0,10,0,4785,0,12,2,3,0.0,0,-1335,284,1619,49,False,0
0,0,0,0,0.0,620,0.00,0.00,0.00,0.00,106,0,0,0.0,0.0,2022-10-16T15:30:00Z,0,Arthur Henrique Ramos de Oliveira Melo,13,0,0,0,Midfielder,0,11,0,3772,0,12,0,1,0.0,0,-1039,27,1066,49,True,0
0,0,0,0,0.0,620,0.00,0.00,0.00,0.00,118,0,0,0.0,0.0,2022-10-19T18:30:00Z,0,Arthur Henrique Ramos de Oliveira Melo,19,0,0,0,Midfielder,0,12,0,3409,0,12,0,1,0.0,0,-348,15,363,48,True,0
0,0,0,0,0.0,620,0.00,0.00,0.00,0.00,126,0,0,0.0,0.0,2022-10-22T11:30:00Z,0,Arthur Henrique Ramos de Oliveira Melo,16,0,0,0,Midfielder,0,13,0,3244,0,12,0,1,0.0,0,-232,8,240,48,False,0
0,0,0,0,0.0,620,0.00,0.00,0.00,0.00,138,0,0,0.0,0.0,2022-10-29T18:45:00Z,0,Arthur Henrique Ramos de Oliveira Melo,11,0,0,0,Midfielder,0,14,0,3008,0,12,2,1,0.0,0,-249,17,266,48,True,0
0,0,0,0,0.0,620,0.00,0.00,0.00,0.00,148,0,0,0.0,0.0,2022-11-06T16:30:00Z,0,Arthur Henrique Ramos de Oliveira Melo,18,0,0,0,Midfielder,0,15,0,2872,0,12,2,1,0.0,0,-142,19,161,48,False,0
0,0,0,0,0.0,620,0.00,0.00,0.00,0.00,154,0,0,0.0,0.0,2022-11-12T15:00:00Z,0,Arthur Henrique Ramos de Oliveira Melo,17,0,0,0,Midfielder,0,16,0,2782,0,12,1,3,0.0,0,-97,19,116,48,True,0
0,0,0,0,0.0,620,0.00,0.00,0.00,0.00,162,0,0,0.0,0.0,2022-12-26T17:30:00Z,0,Arthur Henrique Ramos de Oliveira Melo,2,0,0,0,Midfielder,0,17,0,2677,0,12,3,1,0.0,0,-115,40,155,48,False,0
0,0,0,0,0.0,620,0.00,0.00,0.00,0.00,174,0,0,0.0,0.0,2022-12-30T20:00:00Z,0,Arthur Henrique Ramos de Oliveira Melo,10,0,0,0,Midfielder,0,18,0,2651,0,12,1,2,0.0,0,-31,13,44,48,True,0
0,0,0,0,0.0,620,0.00,0.00,0.00,0.00,183,0,0,0.0,0.0,2023-01-02T17:30:00Z,0,Arthur Henrique Ramos de Oliveira Melo,4,0,0,0,Midfielder,0,19,0,2619,0,12,1,3,0.0,0,-35,12,47,48,False,0
0,0,0,0,0.0,620,0.00,0.00,0.00,0.00,193,0,0,0.0,0.0,2023-01-14T15:00:00Z,0,Arthur Henrique Ramos de Oliveira Melo,5,0,0,0,Midfielder,0,20,0,2584,0,12,0,3,0.0,0,-37,20,57,48,False,0
0,0,0,0,0.0,620,0.00,0.00,0.00,0.00,207,0,0,0.0,0.0,2023-01-21T12:30:00Z,0,Arthur Henrique Ramos de Oliveira Melo,6,0,0,0,Midfielder,0,21,0,2567,0,12,0,0,0.0,0,-27,19,46,48,True,0
0,0,0,0,0.0,620,0.00,0.00,0.00,0.00,220,0,0,0.0,0.0,2023-02-04T15:00:00Z,0,Arthur Henrique Ramos de Oliveira Melo,20,0,0,0,Midfielder,0,22,0,2536,0,12,0,3,0.0,0,-35,10,45,48,False,0
0,0,0,0,0.0,620,0.00,0.00,0.00,0.00,227,0,0,0.0,0.0,2023-02-13T20:00:00Z,0,Arthur Henrique Ramos de Oliveira Melo,8,0,0,0,Midfielder,0,23,0,2530,0,12,0,2,0.0,0,-9,8,17,48,True,0
0,0,0,0,0.0,620,0.00,0.00,0.00,0.00,237,0,0,0.0,0.0,2023-02-18T17:30:00Z,0,Arthur Henrique Ramos de Oliveira Melo,15,0,0,0,Midfielder,0,24,0,2528,0,12,2,0,0.0,0,-4,12,16,48,False,0
0,0,0,0,0.0,620,0.00,0.00,0.00,0.00,242,0,0,0.0,0.0,2023-02-25T19:45:00Z,0,Arthur Henrique Ramos de Oliveira Melo,7,0,0,0,Midfielder,0,25,0,2511,0,12,0,0,0.0,0,-18,10,28,48,False,0
0,0,0,0,0.0,620,0.00,0.00,0.00,0.00,67,0,0,0.0,0.0,2023-03-01T20:00:00Z,0,Arthur Henrique Ramos de Oliveira Melo,20,0,0,0,Midfielder,0,25,0,2511,0,12,0,2,0.0,0,-18,10,28,48,True,0
0,0,0,0,0.0,620,0.00,0.00,0.00,0.00,256,0,0,0.0,0.0,2023-03-05T16:30:00Z,0,Arthur Henrique Ramos de Oliveira Melo,14,0,0,0,Midfielder,0,26,0,2506,0,12,0,7,0.0,0,-7,9,16,48,True,0
0,0,0,0,0.0,665,0.00,0.00,0.00,0.00,154,0,0,0.0,0.0,2022-11-12T15:00:00Z,0,Ben Doak,17,0,0,0,Midfielder,0,16,0,0,0,12,1,3,0.0,0,0,0,0,45,True,0
0,0,5,0,0.3,665,0.00,0.00,0.00,0.14,162,0,0,0.5,2.2,2022-12-26T17:30:00Z,2,Ben Doak,2,0,0,0,Midfielder,0,17,0,175,0,12,3,1,2.0,1,132,238,106,45,False,0
0,0,0,0,0.0,665,0.00,0.00,0.00,0.00,174,0,0,0.0,0.0,2022-12-30T20:00:00Z,0,Ben Doak,10,0,0,0,Midfielder,0,18,0,297,0,12,1,2,0.0,0,99,128,29,45,True,0
0,0,0,0,0.0,665,0.00,0.00,0.00,0.00,183,0,0,0.0,0.0,2023-01-02T17:30:00Z,0,Ben Doak,4,0,0,0,Midfielder,0,19,0,306,0,12,1,3,0.0,0,0,50,50,45,False,0
0,0,-1,0,1.1,665,0.00,0.00,0.00,0.82,193,1,0,0.7,3.4,2023-01-14T15:00:00Z,21,Ben Doak,5,0,0,0,Midfielder,0,20,0,398,0,12,0,3,2.0,1,51,124,73,45,False,0
0,0,0,0,0.0,665,0.00,0.00,0.00,0.00,207,0,0,0.0,0.0,2023-01-21T12:30:00Z,0,Ben Doak,6,0,0,0,Midfielder,0,21,0,421,0,12,0,0,0.0,0,14,87,73,45,True,0
0,0,0,0,0.0,665,0.00,0.00,0.00,0.00,220,0,0,0.0,0.0,2023-02-04T15:00:00Z,0,Ben Doak,20,0,0,0,Midfielder,0,22,0,414,0,12,0,3,0.0,0,-34,57,91,45,False,0
0,0,0,0,0.0,665,0.00,0.00,0.00,0.00,227,0,0,0.0,0.0,2023-02-13T20:00:00Z,0,Ben Doak,8,0,0,0,Midfielder,0,23,0,413,0,12,0,2,0.0,0,-17,27,44,45,True,0
0,0,0,0,0.0,665,0.00,0.00,0.00,0.00,237,0,0,0.0,0.0,2023-02-18T17:30:00Z,0,Ben Doak,15,0,0,0,Midfielder,0,24,0,404,0,12,2,0,0.0,0,-23,22,45,45,False,0
0,0,0,0,0.0,665,0.00,0.00,0.00,0.00,242,0,0,0.0,0.0,2023-02-25T19:45:00Z,0,Ben Doak,7,0,0,0,Midfielder,0,25,0,397,0,12,0,0,0.0,0,-30,33,63,45,False,0
0,0,0,0,0.0,665,0.00,0.00,0.00,0.00,67,0,0,0.0,0.0,2023-03-01T20:00:00Z,0,Ben Doak,20,0,0,0,Midfielder,0,25,0,397,0,12,0,2,0.0,0,-30,33,63,45,True,0
0,0,0,0,0.0,665,0.00,0.00,0.00,0.00,256,0,0,0.0,0.0,2023-03-05T16:30:00Z,0,Ben Doak,14,0,0,0,Midfielder,0,26,0,407,0,12,0,7,0.0,0,-2,12,14,45,True,0
0,0,0,0,0.0,680,0.00,0.00,0.00,0.00,183,0,0,0.0,0.0,2023-01-02T17:30:00Z,0,Cody Gakpo,4,0,0,0,Midfielder,0,19,0,37473,0,12,1,3,0.0,0,36281,38988,2707,80,False,0
0,0,5,0,0.9,680,0.01,0.09,0.08,2.24,193,3,0,1.5,1.6,2023-01-14T15:00:00Z,90,Cody Gakpo,5,0,0,0,Midfielder,0,20,0,120882,1,12,0,3,12.0,2,79739,96774,17035,80,False,0
0,0,-3,1,2.5,680,0.02,0.90,0.87,1.59,207,0,0,5.1,0.0,2023-01-21T12:30:00Z,81,Cody Gakpo,6,0,0,0,Midfielder,0,21,0,119032,1,12,0,0,51.0,3,-2276,33676,35952,80,True,0
0,0,10,0,21.3,680,0.05,0.09,0.04,1.54,220,3,0,4.6,13.4,2023-02-04T15:00:00Z,84,Cody Gakpo,20,0,0,0,Midfielder,0,22,0,90055,1,12,0,3,11.0,2,-30470,16415,46885,78,False,0
0,0,23,1,21.2,680,0.03,0.94,0.91,0.20,227,0,1,9.7,39.0,2023-02-13T20:00:00Z,79,Cody Gakpo,8,0,0,0,Midfielder,0,23,0,75130,1,12,0,2,37.0,8,-15949,8187,24136,77,True,0
0,0,16,0,1.1,680,0.00,0.81,0.81,1.51,237,0,1,7.5,37.6,2023-02-18T17:30:00Z,58,Cody Gakpo,15,0,0,0,Midfielder,0,24,0,119222,1,12,2,0,36.0,6,42571,50554,7983,77,False,0
0,0,-1,1,14.3,680,0.03,0.21,0.18,0.60,242,0,0,2.2,0.0,2023-02-25T19:45:00Z,84,Cody Gakpo,7,0,0,0,Midfielder,0,25,0,890678,1,12,0,0,8.0,3,597835,624348,26513,78,False,0
0,0,2,0,0.8,680,0.00,0.00,0.00,0.00,67,0,0,0.1,0.4,2023-03-01T20:00:00Z,14,Cody Gakpo,20,0,0,0,Midfielder,0,25,0,890678,0,12,0,2,0.0,1,597835,624348,26513,78,True,0
0,1,44,1,11.3,680,0.09,0.39,0.29,0.88,256,0,2,13.7,69.4,2023-03-05T16:30:00Z,78,Cody Gakpo,14,0,0,0,Midfielder,0,26,0,450448,1,12,0,7,56.0,14,-260358,12426,272784,78,True,0
0,0,24,1,7.7,299,0.04,0.04,0.00,0.49,10,0,0,1.4,6.6,2022-08-07T15:30:00Z,90,Kyle Walker,19,0,0,0,Defender,0,1,0,733920,1,13,2,0,0.0,6,0,0,0,50,False,0
0,0,25,1,18.2,299,0.05,0.05,0.00,0.13,17,0,0,2.9,11.0,2022-08-13T14:00:00Z,81,Kyle Walker,3,0,0,0,Defender,0,2,0,1010716,1,13,0,4,0.0,6,136743,189051,52308,50,True,0
0,0,11,0,1.9,299,0.01,0.01,0.00,1.81,28,3,0,1.1,8.6,2022-08-21T15:30:00Z,90,Kyle Walker,15,0,0,0,Defender,0,3,0,1227445,1,13,3,3,0.0,1,158507,273138,114631,51,False,0
0,0,15,0,20.4,299,0.06,0.06,0.00,0.12,37,2,0,3.3,13.0,2022-08-27T14:00:00Z,90,Kyle Walker,7,0,0,0,Defender,0,4,0,1257914,1,13,2,4,0.0,1,-6799,125686,132485,51,True,0
0,0,30,1,4.3,299,0.03,0.03,0.00,0.66,49,0,0,2.7,20.4,2022-08-31T18:30:00Z,90,Kyle Walker,16,0,0,0,Defender,0,5,0,1272702,1,13,0,6,2.0,6,-10765,123092,133857,51,True,0
0,0,9,0,13.3,299,0.02,0.34,0.32,0.34,51,1,0,2.7,9.8,2022-09-03T16:30:00Z,79,Kyle Walker,2,0,0,0,Defender,0,6,0,1304096,1,13,1,1,4.0,2,6865,121217,114352,51,False,0
0,0,0,0,0.0,299,0.00,0.00,0.00,0.00,80,0,0,0.0,0.0,2022-09-17T11:30:00Z,0,Kyle Walker,20,0,0,0,Defender,0,8,0,816601,0,13,3,0,0.0,0,-232128,2517,234645,51,False,0
0,0,2,0,1.1,299,0.01,0.01,0.00,0.08,88,0,0,0.1,0.0,2022-10-02T13:00:00Z,40,Kyle Walker,14,0,0,0,Defender,0,9,0,832351,1,13,3,6,0.0,1,-62593,27827,90420,50,True,0
0,0,0,0,0.0,299,0.00,0.00,0.00,0.00,97,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,Kyle Walker,17,0,0,0,Defender,0,10,0,581409,0,13,0,4,0.0,0,-249993,10015,260008,50,True,0
0,0,0,0,0.0,299,0.00,0.00,0.00,0.00,106,0,0,0.0,0.0,2022-10-16T15:30:00Z,0,Kyle Walker,12,0,0,0,Defender,0,11,0,458427,0,13,0,1,0.0,0,-126060,297,126357,49,False,0
0,0,0,0,0.0,299,0.00,0.00,0.00,0.00,125,0,0,0.0,0.0,2022-10-22T14:00:00Z,0,Kyle Walker,5,0,0,0,Defender,0,13,0,391879,0,13,1,3,0.0,0,-29235,102,29337,49,True,0
0,0,0,0,0.0,299,0.00,0.00,0.00,0.00,137,0,0,0.0,0.0,2022-10-29T11:30:00Z,0,Kyle Walker,10,0,0,0,Defender,0,14,0,367415,0,13,1,0,0.0,0,-24661,194,24855,49,False,0
0,0,0,0,0.0,299,0.00,0.00,0.00,0.00,145,0,0,0.0,0.0,2022-11-05T15:00:00Z,0,Kyle Walker,9,0,0,0,Defender,0,15,0,349631,0,13,1,2,0.0,0,-17957,112,18069,49,True,0
0,0,0,0,0.0,299,0.00,0.00,0.00,0.00,155,0,0,0.0,0.0,2022-11-12T12:30:00Z,0,Kyle Walker,4,0,0,0,Defender,0,16,0,339962,0,13,2,1,0.0,0,-10066,233,10299,48,True,0
0,0,0,0,0.0,299,0.00,0.00,0.00,0.00,167,0,0,0.0,0.0,2022-12-28T20:00:00Z,0,Kyle Walker,11,0,0,0,Defender,0,17,0,481427,0,13,3,1,0.0,0,137163,211250,74087,48,False,0
0,0,0,0,0.0,299,0.00,0.00,0.00,0.00,175,0,0,0.0,0.0,2022-12-31T15:00:00Z,0,Kyle Walker,8,0,0,0,Defender,0,18,0,488254,0,13,1,1,0.0,0,5207,17775,12568,48,True,0
0,0,7,0,1.6,299,0.01,0.01,0.00,0.24,184,0,0,0.5,3.0,2023-01-05T20:00:00Z,45,Kyle Walker,6,0,0,0,Defender,0,19,0,461496,1,13,1,0,0.0,1,-26919,5002,31921,48,False,0
0,0,11,0,15.3,299,0.03,0.05,0.02,1.75,196,2,0,3.3,11.0,2023-01-14T12:30:00Z,90,Kyle Walker,14,0,0,0,Defender,0,20,0,456854,1,13,1,2,7.0,1,-7388,23450,30838,48,False,0
0,0,3,0,0.6,299,0.00,0.00,0.00,0.00,68,0,0,0.1,0.4,2023-01-19T20:00:00Z,7,Kyle Walker,18,0,0,0,Defender,0,20,0,456854,0,13,2,4,0.0,1,-7388,23450,30838,48,True,0
0,0,0,0,0.0,299,0.00,0.00,0.00,0.00,208,0,0,0.0,0.0,2023-01-22T14:00:00Z,0,Kyle Walker,20,0,0,0,Defender,0,21,0,456642,0,13,0,3,0.0,0,-2088,15848,17936,48,True,0
0,0,11,0,8.9,299,0.03,0.04,0.01,1.48,219,1,0,3.0,12.0,2023-02-05T16:30:00Z,90,Kyle Walker,18,0,0,0,Defender,0,22,0,436463,1,13,0,1,9.0,1,-21894,11418,33312,48,False,1
0,0,13,0,6.7,299,0.02,0.02,0.00,0.28,228,1,0,1.6,9.4,2023-02-12T16:30:00Z,90,Kyle Walker,2,0,0,0,Defender,0,23,0,457067,1,13,1,3,0.0,2,18316,29575,11259,48,True,0
0,0,12,0,1.6,299,0.01,0.01,0.00,1.62,111,1,0,1.4,12.6,2023-02-15T19:30:00Z,90,Kyle Walker,1,0,0,0,Defender,0,23,0,457067,1,13,3,1,0.0,1,18316,29575,11259,48,False,1
0,0,17,0,29.3,299,0.49,0.49,0.00,0.98,238,1,0,5.0,20.4,2023-02-18T15:00:00Z,90,Kyle Walker,16,0,0,0,Defender,0,24,0,476365,1,13,1,1,0.0,2,17904,25660,7756,48,False,0
0,0,3,0,0.3,299,0.00,0.00,0.00,0.19,241,1,0,0.2,1.4,2023-02-25T17:30:00Z,10,Kyle Walker,3,0,0,0,Defender,0,25,0,554351,0,13,4,1,0.0,1,43495,57368,13873,48,False,0
0,0,24,1,2.0,299,0.01,0.01,0.00,0.43,257,0,0,1.1,9.2,2023-03-04T12:30:00Z,90,Kyle Walker,15,0,0,0,Defender,0,26,0,505000,1,13,0,2,0.0,6,-17701,11998,29699,48,True,0
0,0,11,1,26.4,300,0.13,0.28,0.15,0.49,10,0,0,5.1,3.8,2022-08-07T15:30:00Z,77,Ilkay Gündogan,19,0,0,0,Midfielder,0,1,0,75393,1,13,2,0,21.0,3,0,0,0,75,False,0
0,2,36,1,34.2,300,0.06,0.58,0.51,0.10,17,0,1,10.2,41.6,2022-08-13T14:00:00Z,64,Ilkay Gündogan,3,0,0,0,Midfielder,0,2,0,117603,1,13,0,4,26.0,10,9523,20981,11458,75,True,0
0,1,35,0,50.4,300,0.26,0.52,0.26,1.81,28,3,1,17.0,50.4,2022-08-21T15:30:00Z,90,Ilkay Gündogan,15,0,0,0,Midfielder,0,3,0,272242,1,13,3,3,69.0,8,120509,150217,29708,75,False,0
1,0,15,0,13.2,300,0.05,0.15,0.10,0.00,37,0,0,5.0,20.2,2022-08-27T14:00:00Z,29,Ilkay Gündogan,7,0,0,0,Midfielder,0,4,0,479480,0,13,2,4,17.0,4,165820,209211,43391,76,True,0
0,0,17,1,60.1,300,0.36,0.40,0.05,0.66,49,0,0,8.2,19.8,2022-08-31T18:30:00Z,90,Ilkay Gündogan,16,0,0,0,Midfielder,0,5,0,564533,1,13,0,6,2.0,3,66350,133075,66725,76,True,0
0,0,10,0,24.8,300,0.11,0.11,0.00,0.34,51,1,0,4.6,11.4,2022-09-03T16:30:00Z,90,Ilkay Gündogan,2,0,0,0,Midfielder,0,6,0,546871,1,13,1,1,10.0,2,-29731,63984,93715,76,False,0
0,0,3,0,4.5,300,0.00,0.00,0.00,0.00,80,0,0,0.8,1.8,2022-09-17T11:30:00Z,18,Ilkay Gündogan,20,0,0,0,Midfielder,0,8,0,519629,0,13,3,0,2.0,1,4016,42129,38113,76,False,0
0,0,15,0,1.4,300,0.01,0.24,0.23,0.19,88,1,0,2.2,9.2,2022-10-02T13:00:00Z,74,Ilkay Gündogan,14,0,0,0,Midfielder,0,9,0,426108,1,13,3,6,11.0,2,-92697,8587,101284,76,True,0
0,0,0,0,0.0,300,0.00,0.00,0.00,0.00,97,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,Ilkay Gündogan,17,0,0,0,Midfielder,0,10,0,350931,0,13,0,4,0.0,0,-78304,8516,86820,75,True,0
0,0,13,0,44.3,300,0.24,0.44,0.20,1.32,106,1,0,11.6,17.8,2022-10-16T15:30:00Z,88,Ilkay Gündogan,12,0,0,0,Midfielder,0,11,0,290205,1,13,0,1,54.0,2,-62572,2038,64610,74,False,0
0,0,0,0,0.0,300,0.00,0.00,0.00,0.00,125,0,0,0.0,0.0,2022-10-22T14:00:00Z,0,Ilkay Gündogan,5,0,0,0,Midfielder,0,13,0,258416,0,13,1,3,0.0,0,-10500,4092,14592,74,True,0
0,0,14,1,28.0,300,0.03,0.11,0.08,0.71,137,0,0,5.3,8.4,2022-10-29T11:30:00Z,90,Ilkay Gündogan,10,0,0,0,Midfielder,0,14,0,239203,1,13,1,0,17.0,3,-20198,2905,23103,73,False,0
1,0,24,0,30.6,300,0.24,0.29,0.05,0.95,145,1,0,7.5,33.4,2022-11-05T15:00:00Z,90,Ilkay Gündogan,9,0,0,0,Midfielder,0,15,0,233418,1,13,1,2,11.0,5,-7238,5038,12276,73,True,0
0,0,3,0,7.5,300,0.32,0.76,0.44,1.29,155,2,0,2.7,0.0,2022-11-12T12:30:00Z,90,Ilkay Gündogan,4,0,0,0,Midfielder,0,16,0,232632,1,13,2,1,22.0,2,-2229,5640,7869,73,True,0
0,0,0,0,13.8,300,0.03,0.50,0.47,0.59,167,1,0,6.7,13.0,2022-12-28T20:00:00Z,90,Ilkay Gündogan,11,0,0,0,Midfielder,0,17,0,227540,1,13,3,1,40.0,2,-7202,10857,18059,73,False,0
0,0,3,0,2.8,300,0.08,0.11,0.03,0.00,175,0,0,1.2,1.6,2022-12-31T15:00:00Z,3,Ilkay Gündogan,8,0,0,0,Midfielder,0,18,0,226118,0,13,1,1,8.0,1,-2306,2949,5255,73,True,0
0,0,16,1,26.8,300,0.10,0.14,0.04,0.41,184,0,0,4.8,16.0,2023-01-05T20:00:00Z,90,Ilkay Gündogan,6,0,0,0,Midfielder,0,19,0,222039,1,13,1,0,5.0,3,-4565,1652,6217,73,False,0
0,0,0,0,0.0,300,0.00,0.00,0.00,0.00,196,0,0,0.0,0.0,2023-01-14T12:30:00Z,0,Ilkay Gündogan,14,0,0,0,Midfielder,0,20,0,227298,0,13,1,2,0.0,0,3713,10298,6585,73,False,0
0,0,9,0,9.8,300,0.02,0.27,0.25,0.84,68,2,0,2.3,1.8,2023-01-19T20:00:00Z,80,Ilkay Gündogan,18,0,0,0,Midfielder,0,20,0,227298,1,13,2,4,11.0,2,3713,10298,6585,73,True,0
1,0,17,1,30.9,300,0.04,0.57,0.52,0.83,208,0,0,5.6,9.6,2023-01-22T14:00:00Z,90,Ilkay Gündogan,20,0,0,0,Midfielder,0,21,0,218923,1,13,0,3,15.0,6,-8437,1468,9905,73,True,0
0,0,3,0,0.3,300,0.00,0.00,0.00,0.00,219,0,0,0.1,0.2,2023-02-05T16:30:00Z,6,Ilkay Gündogan,18,0,0,0,Midfielder,0,22,0,216250,0,13,0,1,0.0,1,-3856,3397,7253,73,False,0
0,0,28,0,12.6,300,0.13,1.63,1.50,0.28,228,1,1,12.2,45.0,2023-02-12T16:30:00Z,90,Ilkay Gündogan,2,0,0,0,Midfielder,0,23,0,220021,1,13,1,3,64.0,7,2922,6990,4068,73,True,0
1,0,13,0,15.2,300,0.16,0.16,0.00,1.62,111,1,0,4.0,23.2,2023-02-15T19:30:00Z,90,Ilkay Gündogan,1,0,0,0,Midfielder,0,23,0,220021,1,13,3,1,2.0,5,2922,6990,4068,73,False,0
0,0,11,0,24.9,300,0.07,0.25,0.18,0.98,238,1,0,5.5,9.4,2023-02-18T15:00:00Z,90,Ilkay Gündogan,16,0,0,0,Midfielder,0,24,0,230839,1,13,1,1,21.0,2,9922,12771,2849,73,False,0
0,0,3,0,16.6,300,0.61,0.61,0.00,0.55,241,0,0,2.7,4.0,2023-02-25T17:30:00Z,54,Ilkay Gündogan,3,0,0,0,Midfielder,0,25,0,243426,1,13,4,1,6.0,1,6941,13417,6476,73,False,0
